 Experiment number: ,,#209
 Experiment date: ,,November-22-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-22-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"0"""
Analysis Start@:,,"0"""
Dstance Traveled:,,    455.14(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
256313,256319,6,Turn,face-front/back,RightWall(Night),
256319,256325,6,Remain Low,RightWall(Night),
256325,256346,21,Turn,RightWall(Night),
256346,256400,54,Remain Low,RightWall(Night),
256400,256406,6,Turn,RightWall(Night),
256406,256412,6,Remain Low,RightWall(Night),
256412,256418,6,Turn,face-front/back,RightWall(Night),
256418,256430,12,Remain Low,RightWall(Night),
256430,256436,6,Turn,RightWall(Night),
256436,256448,12,Remain Low,RightWall(Night),
256448,256454,6,Turn,face-front/back,RightWall(Night),
256454,256502,48,Remain Low,RightWall(Night),
256502,256508,6,Turn,RightWall(Night),
256508,256574,66,Remain Low,RightWall(Night),
256574,256595,21,Turn,face-front/back,RightWall(Night),
256595,256601,6,Remain Low,RightWall(Night),
256601,256607,6,Turn,RightWall(Night),
256607,256623,16,Remain Low,RightWall(Night),
256623,256634,11,Turn,face-front/back,RightWall(Night),
256634,256646,12,Remain Low,RightWall(Night),
256646,256652,6,Turn,RightWall(Night),
256652,256664,12,Remain Low,RightWall(Night),
256664,256670,6,Turn,RightWall(Night),
256670,256680,10,Turn,face-front/back,RightWall(Night),
256680,256691,11,Remain Low,RightWall(Night),
256691,256697,6,Turn,face-front/back,RightWall(Night),
256697,256703,6,Turn,RightWall(Night),
256703,256709,6,Turn,RightWall(Night),
256709,256715,6,Turn,face-front/back,RightWall(Night),
256715,256775,60,Remain Low,RightWall(Night),
256775,256781,6,Turn,RightWall(Night),
256781,256787,6,Remain Low,RightWall(Night),
256787,256793,6,Turn,face-front/back,RightWall(Night),
256793,256805,12,Remain Low,RightWall(Night),
256805,256817,12,Turn,RightWall(Night),
256817,256829,12,Remain Low,RightWall(Night),
256829,256835,6,Turn,face-front/back,RightWall(Night),
256835,256847,12,Remain Low,RightWall(Night),
256847,256853,6,Turn,RightWall(Night),
256853,256871,18,Remain Low,RightWall(Night),
256871,256877,6,Turn,face-front/back,RightWall(Night),
256877,256883,6,Turn,RightWall(Night),
256883,256925,42,Remain Low,RightWall(Night),
256925,256931,6,Turn,face-front/back,RightWall(Night),
256931,256937,6,Turn,RightWall(Night),
256937,256964,27,Remain Low,RightWall(Night),
256964,256970,6,Rear up Partially,RightWall(Night),
256970,256982,12,Remain Partially Reared,RightWall(Night),
256982,256988,6,Come Down From Partially Reared,RightWall(Night),
256988,257008,20,Remain Low,RightWall(Night),
257008,257098,90,Pause,(Night),
257098,257108,10,Remain Low,,
257108,257117,9,Turn,face-front/back,RightWall(Night),
257117,257129,12,Remain Low,RightWall(Night),
257129,257135,6,Turn,RightWall(Night),
257135,257144,9,Turn,face-front/back,RightWall(Night),
257144,257180,36,Remain Low,RightWall(Night),
257180,257186,6,Turn,RightWall(Night),
257186,257195,9,Turn,face-front/back,RightWall(Night),
257195,257309,114,Remain Low,RightWall(Night),
257309,257315,6,Turn,RightWall(Night),
257315,257327,12,Remain Low,RightWall(Night),
257327,257333,6,Turn,face-front/back,RightWall(Night),
257333,257339,6,Remain Low,RightWall(Night),
257339,257345,6,Turn,face-front/back,RightWall(Night),
257345,257369,24,Remain Low,RightWall(Night),
257369,257375,6,Turn,RightWall(Night),
257375,257381,6,Remain Low,RightWall(Night),
257381,257387,6,Turn,face-front/back,RightWall(Night),
257387,257393,6,Turn,RightWall(Night),
257393,257402,9,Turn,face-front/back,RightWall(Night),
257402,257432,30,Remain Low,RightWall(Night),
257432,257438,6,Turn,RightWall(Night),
257438,257564,126,Remain Low,RightWall(Night),
257564,257570,6,Turn,face-front/back,RightWall(Night),
257570,257606,36,Remain Low,RightWall(Night),
257606,257612,6,Turn,face-front/back,RightWall(Night),
257612,257636,24,Remain Low,RightWall(Night),
257636,257642,6,Turn,RightWall(Night),
257642,257648,6,Remain Low,RightWall(Night),
257648,257654,6,Turn,face-front/back,RightWall(Night),
257654,257666,12,Remain Low,RightWall(Night),
257666,257672,6,Turn,RightWall(Night),
257672,257750,78,Remain Low,RightWall(Night),
257750,257759,9,Turn,face-front/back,RightWall(Night),
257759,257777,18,Remain Low,RightWall(Night),
257777,257783,6,Turn,RightWall(Night),
257783,257789,6,Turn,RightWall(Night),
257789,257795,6,Turn,face-front/back,RightWall(Night),
257795,257849,54,Remain Low,RightWall(Night),
257849,257855,6,Turn,face-front/back,RightWall(Night),
257855,257861,6,Turn,RightWall(Night),
257861,257867,6,Turn,face-front/back,RightWall(Night),
257867,257873,6,Turn,RightWall(Night),
257873,258119,246,Remain Low,RightWall(Night),
258119,258563,444,Groom,PLF<-HdW,RightWall(Night),
258563,258570,7,Remain Low,RightWall(Night),
258570,258576,6,Turn,RightWall(Night),
258576,258600,24,Remain Low,RightWall(Night),
258600,258606,6,Turn,RightWall(Night),
258606,258612,6,Turn,RightWall(Night),
258612,258618,6,Remain Low,RightWall(Night),
258618,258624,6,Turn,RightWall(Night),
258624,258636,12,Remain Low,RightWall(Night),
258636,258642,6,Turn,RightWall(Night),
258642,258654,12,Remain Low,RightWall(Night),
258654,258663,9,Turn,RightWall(Night),
258663,258681,18,Remain Low,RightWall(Night),
258681,258687,6,Turn,RightWall(Night),
258687,258693,6,Remain Low,face-front/back,RightWall(Night),
258693,258699,6,Turn,RightWall(Night),
258699,258705,6,Remain Low,RightWall(Night),
258705,258711,6,Turn,RightWall(Night),
258711,258873,162,Remain Low,RightWall(Night),
258873,258882,9,Turn,RightWall(Night),
258882,258900,18,Remain Low,face-front/back,RightWall(Night),
258900,258906,6,Turn,RightWall(Night),
258906,258924,18,Remain Low,face-front/back,RightWall(Night),
258924,258930,6,Turn,RightWall(Night),
258930,258966,36,Remain Low,RightWall(Night),
258966,258996,30,Turn,face-front/back,RightWall(Night),
258996,259002,6,Turn,RightWall(Night),
259002,259123,121,Remain Low,RightWall(Night),
259123,259219,96,Pause,RightWall(Night),
259219,259593,374,Groom,PLF,RightWall(Night),
259593,259630,37,Remain Low,RightWall(Night),
259630,259636,6,Turn,RightWall(Night),
259636,259642,6,Turn,RightWall(Night),
259642,259651,9,Turn,RightWall(Night),
259651,259717,66,Remain Low,face-front/back,RightWall(Night),
259717,259723,6,Turn,RightWall(Night),
259723,259729,6,Remain Low,RightWall(Night),
259729,259735,6,Turn,RightWall(Night),
259735,259741,6,Remain Low,RightWall(Night),
259741,259747,6,Turn,RightWall(Night),
259747,259759,12,Remain Low,RightWall(Night),
259759,259765,6,Turn,RightWall(Night),
259765,259771,6,Turn,RightWall(Night),
259771,259777,6,Turn,RightWall(Night),
259777,259795,18,Remain Low,face-front/back,RightWall(Night),
259795,259801,6,Turn,RightWall(Night),
259801,259807,6,Remain Low,face-front/back,RightWall(Night),
259807,259813,6,Turn,RightWall(Night),
259813,259819,6,Turn,RightWall(Night),
259819,259825,6,Turn,RightWall(Night),
259825,259831,6,Turn,RightWall(Night),
259831,259849,18,Remain Low,RightWall(Night),
259849,259855,6,Turn,RightWall(Night),
259855,259861,6,Turn,face-front/back,RightWall(Night),
259861,259867,6,Turn,RightWall(Night),
259867,259939,72,Remain Low,RightWall(Night),
259939,259951,12,Turn,face-front/back,RightWall(Night),
259951,259957,6,Remain Low,RightWall(Night),
259957,259963,6,Turn,RightWall(Night),
259963,259984,21,Remain Low,RightWall(Night),
259984,259990,6,Turn,face-front/back,RightWall(Night),
259990,260020,30,Remain Low,RightWall(Night),
260020,260026,6,Turn,RightWall(Night),
260026,260032,6,Turn,face-front/back,RightWall(Night),
260032,260038,6,Turn,RightWall(Night),
260038,260056,18,Remain Low,RightWall(Night),
260056,260062,6,Turn,RightWall(Night),
260062,260086,24,Remain Low,RightWall(Night),
260086,260092,6,Turn,face-front/back,RightWall(Night),
260092,260098,6,Turn,RightWall(Night),
260098,260104,6,Remain Low,RightWall(Night),
260104,260113,9,Turn,face-front/back,RightWall(Night),
260113,260119,6,Remain Low,RightWall(Night),
260119,260125,6,Turn,RightWall(Night),
260125,260212,87,Remain Low,RightWall(Night),
260212,260218,6,Turn,face-front/back,RightWall(Night),
260218,260224,6,Turn,RightWall(Night),
260224,260236,12,Remain Low,RightWall(Night),
260236,260242,6,Turn,RightWall(Night),
260242,260252,10,Turn,face-front/back,RightWall(Night),
260252,260317,65,Remain Low,RightWall(Night),
260317,260323,6,Turn,face-front/back,RightWall(Night),
260323,260329,6,Turn,RightWall(Night),
260329,260341,12,Remain Low,RightWall(Night),
260341,260347,6,Turn,face-front/back,RightWall(Night),
260347,260353,6,Remain Low,RightWall(Night),
260353,260359,6,Turn,RightWall(Night),
260359,260365,6,Remain Low,RightWall(Night),
260365,260374,9,Turn,RightWall(Night),
260374,260380,6,Turn,RightWall(Night),
260380,260398,18,Remain Low,RightWall(Night),
260398,260404,6,Turn,face-front/back,RightWall(Night),
260404,260410,6,Remain Low,RightWall(Night),
260410,260416,6,Turn,RightWall(Night),
260416,260650,234,Remain Low,RightWall(Night),
260650,260656,6,Turn,face-front/back,RightWall(Night),
260656,260662,6,Turn,RightWall(Night),
260662,260668,6,Turn,face-front/back,RightWall(Night),
260668,260686,18,Remain Low,RightWall(Night),
260686,260692,6,Turn,face-front/back,RightWall(Night),
260692,260698,6,Turn,RightWall(Night),
260698,260749,51,Remain Low,RightWall(Night),
260749,260755,6,Turn,face-front/back,RightWall(Night),
260755,260761,6,Remain Low,RightWall(Night),
260761,260779,18,Unknown Behavior,RightWall(Night),
260779,260785,6,Remain Partially Reared,RightWall(Night),
260785,260791,6,Come Down From Partially Reared,RightWall(Night),
260791,260800,9,Turn,RightWall(Night),
260800,260815,15,Remain Low,RightWall(Night),
260815,260821,6,Turn,face-front/back,RightWall(Night),
260821,260827,6,Turn,RightWall(Night),
260827,260875,48,Remain Low,RightWall(Night),
260875,260881,6,Turn,face-front/back,RightWall(Night),
260881,260911,30,Remain Low,RightWall(Night),
260911,260917,6,Turn,RightWall(Night),
260917,261019,102,Remain Low,RightWall(Night),
261019,261031,12,Turn,face-front/back,RightWall(Night),
261031,261091,60,Remain Low,RightWall(Night),
261091,261097,6,Turn,RightWall(Night),
261097,261109,12,Turn,face-front/back,RightWall(Night),
261109,261133,24,Remain Low,RightWall(Night),
261133,261135,2,Turn,RightWall(Night),
261135,261827,692,Groom,B_L<-PLF<-HdW,RightWall(Night),
261827,261840,13,Remain Low,RightWall(Night),
261840,261846,6,Turn,RightWall(Night),
261846,261858,12,Remain Low,RightWall(Night),
261858,261864,6,Turn,RightWall(Night),
261864,261870,6,Turn,RightWall(Night),
261870,261876,6,Turn,RightWall(Night),
261876,261894,18,Remain Low,face-front/back,RightWall(Night),
261894,261900,6,Turn,RightWall(Night),
261900,261906,6,Turn,RightWall(Night),
261906,261912,6,Remain Low,RightWall(Night),
261912,261918,6,Turn,RightWall(Night),
261918,261942,24,Remain Low,RightWall(Night),
261942,261948,6,Turn,RightWall(Night),
261948,261954,6,Turn,RightWall(Night),
261954,262104,150,Stretch Body,RightWall(Night),
262104,262116,12,Remain Low,RightWall(Night),
262116,262122,6,Turn,RightWall(Night),
262122,262128,6,Remain Low,RightWall(Night),
262128,262134,6,Turn,RightWall(Night),
262134,262143,9,Turn,RightWall(Night),
262143,262149,6,Turn,RightWall(Night),
262149,262155,6,Remain Low,RightWall(Night),
262155,262161,6,Turn,RightWall(Night),
262161,262173,12,Remain Low,RightWall(Night),
262173,262179,6,Turn,RightWall(Night),
262179,262185,6,Turn,RightWall(Night),
262185,262191,6,Remain Low,RightWall(Night),
262191,262197,6,Turn,RightWall(Night),
262197,262320,123,Remain Low,RightWall(Night),
262320,262335,15,Turn,face-front/back,RightWall(Night),
262335,262341,6,Turn,RightWall(Night),
262341,262371,30,Remain Low,RightWall(Night),
262371,262377,6,Turn,RightWall(Night),
262377,262383,6,Turn,RightWall(Night),
262383,262389,6,Turn,face-front/back,RightWall(Night),
262389,262395,6,Turn,RightWall(Night),
262395,262509,114,Remain Low,RightWall(Night),
262509,262515,6,Turn,RightWall(Night),
262515,262545,30,Remain Low,RightWall(Night),
262545,262551,6,Turn,face-front/back,RightWall(Night),
262551,262557,6,Remain Low,RightWall(Night),
262557,262563,6,Turn,RightWall(Night),
262563,262680,117,Remain Low,RightWall(Night),
262680,262992,312,Groom,PLF<-HdW,RightWall(Night),
262992,263011,19,Unknown Behavior,RightWall(Night),
263011,263077,66,Remain Low,RightWall(Night),
263077,263083,6,Rear up Partially,RightWall(Night),
263083,263089,6,Remain Partially Reared,RightWall(Night),
263089,263095,6,Come Down From Partially Reared,RightWall(Night),
263095,263179,84,Remain Low,face-front/back,RightWall(Night),
263179,263185,6,Turn,Floor(Night),
263185,263191,6,Walk Right,RightWall(Night),
263191,263299,108,Remain Low,RightWall(Night),
263299,263409,110,Pause,RightWall(Night),
263409,263419,10,Remain Low,RightWall(Night),
263419,263537,118,Pause,RightWall(Night),
263537,263539,2,Remain Low,RightWall(Night),
263539,263545,6,Turn,RightWall(Night),
263545,263646,101,Remain Low,RightWall(Night),
263646,264009,363,Groom,PLF<-HdW,RightWall(Night),
264009,264076,67,Remain Low,RightWall(Night),
264076,264082,6,Turn,RightWall(Night),
264082,264088,6,Turn,RightWall(Night),
264088,264094,6,Rear up Partially,RightWall(Night),
264094,264100,6,Come Down From Partially Reared,RightWall(Night),
264100,264106,6,Remain Low,RightWall(Night),
264106,264112,6,Rear up Partially,RightWall(Night),
264112,264118,6,Come Down From Partially Reared,RightWall(Night),
264118,264124,6,Rear up Partially,RightWall(Night),
264124,264136,12,Remain Partially Reared,RightWall(Night),
264136,264142,6,Come Down From Partially Reared,RightWall(Night),
264142,264151,9,Remain Low,RightWall(Night),
264151,264184,33,Stretch Body,RightWall(Night),
264184,264196,12,Remain Low,RightWall(Night),
264196,264202,6,Turn,RightWall(Night),
264202,264334,132,Remain Low,RightWall(Night),
264334,264348,14,Unknown Behavior,,
264348,264366,18,Remain Low,RightWall(Night),
264366,264381,15,Unknown Behavior,,
264381,264387,6,Remain Low,RightWall(Night),
264387,264419,32,Unknown Behavior,,
264419,264461,42,Remain Low,RightWall(Night),
264461,264493,32,Unknown Behavior,,
264493,264529,36,Remain Low,RightWall(Night),
264529,264535,6,Turn,RightWall(Night),
264535,264544,9,Turn,face-front/back,RightWall(Night),
264544,264676,132,Remain Low,RightWall(Night),
264676,264828,152,Pause,Night,
264828,264874,46,Remain Low,,
264874,264880,6,Turn,RightWall(Night),
264880,264946,66,Remain Low,RightWall(Night),
264946,264955,9,Turn,face-front/back,RightWall(Night),
264955,265351,396,Remain Low,RightWall(Night),
265351,265357,6,Rear up Partially,RightWall(Night),
265357,265435,78,Remain Partially Reared,RightWall(Night),
265435,265450,15,Stretch Body,RightWall(Night),
265450,265459,9,Remain Low,RightWall(Night),
265459,265465,6,Turn,face-front/back,RightWall(Night),
265465,265519,54,Remain Low,RightWall(Night),
265519,265525,6,Walk Left,Floor(Night),
265525,265546,21,Unknown Behavior,RightWall(Night),
265546,265636,90,Remain Low,Floor(Night),
265636,265645,9,Stationary,Floor(Night),
265645,265868,223,Remain Low,RightWall(Night),
265868,265888,20,Walk Left,Floor(Night),
265888,265900,12,Remain Low,Floor(Night),
265900,265906,6,Stretch Body,Floor(Night),
265906,265924,18,Remain Low,Floor(Night),
265924,265993,69,Stretch Body,Floor(Night),
265993,266026,33,Remain Low,Floor(Night),
266026,266047,21,Walk Left,Floor(Night),
266047,266068,21,Walk Slowly,Floor(Night),
266068,266084,16,Remain Low,LeftWall(Night),
266084,266098,14,Turn,face-front/back,Floor(Night),
266098,266104,6,Remain Low,Floor(Night),
266104,266110,6,Walk Left,LeftWall(Night),
266110,266116,6,Unknown Behavior,Night,
266116,266254,138,Remain Low,LeftWall(Night),
266254,266260,6,Turn,face-front/back,LeftWall(Night),
266260,266270,10,Turn,LeftWall(Night),
266270,266357,87,Remain Low,LeftWall(Night),
266357,266396,39,Remain Partially Reared,LeftWall(Night),
266396,266425,29,"(null)(RUfromPR, RemainRU)",LeftWall(Night),
266425,266431,6,Come Down To Partially Reared,LeftWall(Night),
266431,266437,6,Remain Partially Reared,LeftWall(Night),
266437,266443,6,Come Down From Partially Reared,LeftWall(Night),
266443,266449,6,Rear up Partially,LeftWall(Night),
266449,266455,6,Come Down From Partially Reared,LeftWall(Night),
266455,266461,6,Rear up Partially,LeftWall(Night),
266461,266467,6,Come Down From Partially Reared,LeftWall(Night),
266467,266473,6,Remain Low,LeftWall(Night),
266473,266479,6,Turn,face-front/back,LeftWall(Night),
266479,266485,6,Remain Low,LeftWall(Night),
266485,266491,6,Rear up Partially,LeftWall(Night),
266491,266500,9,Remain Partially Reared,LeftWall(Night),
266500,266509,9,Come Down From Partially Reared,LeftWall(Night),
266509,266515,6,Turn,LeftWall(Night),
266515,266521,6,Turn,face-front/back,LeftWall(Night),
266521,266526,5,Remain Low,LeftWall(Night),
266526,267539,1013,Groom,B_L<-PLF<-HdW,LeftWall(Night),
267539,267618,79,Remain Low,LeftWall(Night),
267618,267624,6,Turn,LeftWall(Night),
267624,267630,6,Remain Low,LeftWall(Night),
267630,267636,6,Turn,LeftWall(Night),
267636,267642,6,Remain Low,LeftWall(Night),
267642,267648,6,Turn,face-front/back,LeftWall(Night),
267648,267738,90,Remain Low,LeftWall(Night),
267738,267748,10,Turn,LeftWall(Night),
267748,267783,35,Remain Low,LeftWall(Night),
267783,267795,12,Turn,face-front/back,LeftWall(Night),
267795,267831,36,Remain Low,LeftWall(Night),
267831,267837,6,Turn,LeftWall(Night),
267837,267843,6,Remain Low,LeftWall(Night),
267843,267849,6,Turn,LeftWall(Night),
267849,267855,6,Turn,face-front/back,LeftWall(Night),
267855,267861,6,Turn,LeftWall(Night),
267861,267867,6,Remain Low,LeftWall(Night),
267867,267873,6,Turn,face-front/back,LeftWall(Night),
267873,267885,12,Remain Low,LeftWall(Night),
267885,267891,6,Turn,LeftWall(Night),
267891,267897,6,Turn,face-front/back,LeftWall(Night),
267897,267903,6,Turn,LeftWall(Night),
267903,267939,36,Remain Low,LeftWall(Night),
267939,267945,6,Turn,face-front/back,LeftWall(Night),
267945,268347,402,Remain Low,LeftWall(Night),
268347,268353,6,Turn,face-front/back,LeftWall(Night),
268353,268425,72,Remain Low,LeftWall(Night),
268425,268437,12,Turn,face-front/back,LeftWall(Night),
268437,268485,48,Remain Low,LeftWall(Night),
268485,268491,6,Turn,LeftWall(Night),
268491,268650,159,Remain Low,LeftWall(Night),
268650,268656,6,Turn,face-front/back,LeftWall(Night),
268656,268662,6,Turn,LeftWall(Night),
268662,268668,6,Turn,face-front/back,LeftWall(Night),
268668,268686,18,Remain Low,LeftWall(Night),
268686,268692,6,Turn,LeftWall(Night),
268692,268764,72,Remain Low,LeftWall(Night),
268764,268770,6,Turn,face-front/back,LeftWall(Night),
268770,268817,47,Remain Low,LeftWall(Night),
268817,269717,900,Sleep,LeftWall(Night),
269717,269858,141,Twitch,LeftWall(Night),
269858,270029,171,Sleep,LeftWall(Night),
270029,270061,32,Twitch,LeftWall(Night),
270061,270333,272,Sleep,LeftWall(Night),
270333,270440,107,Twitch,LeftWall(Night),
270440,273849,3409,Sleep,LeftWall(Night),
273849,273896,47,Twitch,LeftWall(Night),
273896,278810,4914,Sleep,LeftWall(Night),
278810,278837,27,Twitch,LeftWall(Night),
278837,278891,54,Sleep,LeftWall(Night),
278891,278908,17,Twitch,LeftWall(Night),
278908,279093,185,Sleep,LeftWall(Night),
279093,279116,23,Twitch,LeftWall(Night),
279116,279342,226,Sleep,LeftWall(Night),
279342,279365,23,Twitch,LeftWall(Night),
279365,279849,484,Sleep,LeftWall(Night),
279849,279908,59,Twitch,LeftWall(Night),
279908,280346,438,Sleep,LeftWall(Night),
280346,280403,57,Twitch,LeftWall(Night),
280403,281255,852,Sleep,LeftWall(Night),
281255,281273,18,Twitch,LeftWall(Night),
281273,281328,55,Sleep,LeftWall(Night),
281328,281354,26,Twitch,LeftWall(Night),
281354,281761,407,Sleep,LeftWall(Night),
281761,281796,35,Twitch,LeftWall(Night),
281796,282197,401,Sleep,LeftWall(Night),
282197,282225,28,Twitch,LeftWall(Night),
282225,282776,551,Sleep,LeftWall(Night),
282776,282815,39,Twitch,LeftWall(Night),
282815,282930,115,Sleep,LeftWall(Night),
282930,282941,11,Twitch,Night,
282941,283375,434,Sleep,LeftWall(Night),
283375,283409,34,Twitch,LeftWall(Night),
283409,283830,421,Sleep,LeftWall(Night),
283830,283838,8,Awaken,Floor(Night),
283885,283893,8,Sleep,Floor(Night),
283893,283910,17,Remain Low,Floor(Night),
283910,283916,6,Walk Left,Floor(Night),
283916,283940,24,Remain Low,LeftWall(Night),
283940,283970,30,Stretch Body,LeftWall(Night),
