 Experiment number: ,,#200
 Experiment date: ,,November-9-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-9-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"163:59'18"""
Analysis Start@:,,"159:59'19"""
Dstance Traveled:,,    432.18(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
129345,129351,6,Turn,face-front/back,RightWall(Night),
129351,129357,6,Turn,RightWall(Night),
129357,129429,72,Remain Low,RightWall(Night),
129429,129435,6,Turn,face-front/back,RightWall(Night),
129435,129459,24,Remain Low,RightWall(Night),
129459,129465,6,Turn,RightWall(Night),
129465,129471,6,Turn,face-front/back,RightWall(Night),
129471,129477,6,Remain Low,RightWall(Night),
129477,129489,12,Turn,face-front/back,RightWall(Night),
129489,129513,24,Remain Low,RightWall(Night),
129513,129519,6,Turn,RightWall(Night),
129519,129525,6,Turn,face-front/back,RightWall(Night),
129525,129615,90,Remain Low,RightWall(Night),
129615,129621,6,Turn,RightWall(Night),
129621,129879,258,Remain Low,RightWall(Night),
129879,129885,6,Turn,face-front/back,RightWall(Night),
129885,129903,18,Remain Low,RightWall(Night),
129903,129909,6,Turn,RightWall(Night),
129909,129915,6,Turn,face-front/back,RightWall(Night),
129915,129921,6,Turn,RightWall(Night),
129921,129930,9,Remain Low,RightWall(Night),
129930,129936,6,Turn,face-front/back,RightWall(Night),
129936,130062,126,Remain Low,Floor(Night),
130062,130068,6,Turn,RightWall(Night),
130068,130284,216,Remain Low,RightWall(Night),
130284,130296,12,Stationary,RightWall(Night),
130296,130440,144,Remain Low,RightWall(Night),
130440,130554,114,Pause,RightWall(Night),
130554,130620,66,Remain Low,RightWall(Night),
130620,130635,15,Unknown Behavior,RightWall(Night),
130635,130764,129,Remain Low,RightWall(Night),
130764,130773,9,Stationary,RightWall(Night),
130773,130959,186,Remain Low,RightWall(Night),
130959,130965,6,Turn,RightWall(Night),
130965,130971,6,Turn,face-front/back,RightWall(Night),
130971,130977,6,Turn,RightWall(Night),
130977,131010,33,Remain Low,RightWall(Night),
131010,131022,12,Turn,RightWall(Night),
131022,131028,6,Turn,RightWall(Night),
131028,131073,45,Remain Low,RightWall(Night),
131073,131085,12,Turn,face-front/back,RightWall(Night),
131085,131091,6,Turn,RightWall(Night),
131091,131181,90,Remain Low,RightWall(Night),
131181,131187,6,Turn,face-front/back,RightWall(Night),
131187,131199,12,Remain Low,RightWall(Night),
131199,131205,6,Turn,face-front/back,RightWall(Night),
131205,131229,24,Remain Low,RightWall(Night),
131229,131235,6,Turn,RightWall(Night),
131235,131241,6,Remain Low,RightWall(Night),
131241,131250,9,Turn,RightWall(Night),
131250,131268,18,Remain Low,RightWall(Night),
131268,131274,6,Turn,RightWall(Night),
131274,131291,17,Remain Low,RightWall(Night),
131291,131600,309,Groom,PLF,Floor(Night),
131600,131669,69,Remain Low,Floor(Night),
132119,132488,369,Groom,PLF,Floor(Night),
132488,132591,103,Remain Low,face-front/back,Floor(Night),
132591,132600,9,Stretch Body,Floor(Night),
132600,132717,117,Remain Low,Floor(Night),
132717,132738,21,Stretch Body,Floor(Night),
132738,132747,9,Remain Low,Floor(Night),
132747,132783,36,Stretch Body,Floor(Night),
132783,132789,6,Stationary,Floor(Night),
132789,132807,18,Stretch Body,Floor(Night),
132807,132813,6,Remain Low,Floor(Night),
132813,132831,18,Stretch Body,Floor(Night),
132831,132888,57,Remain Low,Floor(Night),
132888,132900,12,Stationary,Floor(Night),
132900,132912,12,Remain Low,Floor(Night),
132961,133265,304,Groom,PLR<-HdW,Floor(Night),
133265,133300,35,Remain Low,Floor(Night),
133300,133306,6,Turn,Floor(Night),
133306,133312,6,Turn,Floor(Night),
133312,133345,33,Remain Low,Floor(Night),
133345,133351,6,Turn,face-front/back,Floor(Night),
133351,133361,10,Turn,Floor(Night),
133361,133368,7,Remain Low,Floor(Night),
133368,133903,535,Groom,PLR<-HdW,RightWall(Night),
133903,133927,24,Remain Low,RightWall(Night),
134373,134841,468,Groom,HdW,RightWall(Night),
134841,135971,1130,Sleep,RightWall(Night),
135971,136010,39,Twitch,RightWall(Night),
136010,136051,41,Sleep,RightWall(Night),
136051,136351,300,Twitch,RightWall(Night),
136351,136352,1,Awaken,RightWall(Night),
136352,136515,163,Remain Low,Floor(Night),
136515,136521,6,Turn,Floor(Night),
136521,136530,9,Turn,face-front/back,Floor(Night),
136530,136618,88,Remain Low,Floor(Night),
136618,136946,328,Pause,(Night),
136946,137022,76,Remain Low,,
137022,137028,6,Turn,face-front/back,Floor(Night),
137028,137034,6,Remain Low,Floor(Night),
137034,137040,6,Turn,Floor(Night),
137040,137244,204,Remain Low,Floor(Night),
137244,137250,6,Turn,face-front/back,Floor(Night),
137250,137292,42,Remain Low,Floor(Night),
137292,137528,236,Pause,,
137528,137584,56,Unknown Behavior,Floor(Night),
137584,137608,24,Remain Low,Floor(Night),
137608,137626,18,Unknown Behavior,,
137626,137632,6,Rear up Partially,Floor(Night),
137632,137638,6,Come Down From Partially Reared,Floor(Night),
137638,137648,10,Unknown Behavior,,
137648,137816,168,Remain Low,Floor(Night),
137816,137831,15,Unknown Behavior,,
137831,137837,6,Turn,Floor(Night),
137837,137846,9,Stretch Body,Floor(Night),
137846,137867,21,Remain Low,Floor(Night),
137867,137879,12,Turn,face-front/back,Floor(Night),
137879,137889,10,Unknown Behavior,Floor(Night),
137889,137967,78,Remain Low,Floor(Night),
137967,137973,6,Turn,Floor(Night),
137973,137979,6,Turn,face-front/back,Floor(Night),
137979,137989,10,Remain Low,Floor(Night),
137989,138000,11,Turn,Floor(Night),
138000,138009,9,Turn,face-front/back,OnBedding(Night),
138009,138021,12,Remain Low,Floor(Night),
138021,138035,14,Unknown Behavior,,
138035,138173,138,Remain Low,Floor(Night),
138173,138183,10,Unknown Behavior,,
138183,138189,6,Rear up Partially,Floor(Night),
138189,138195,6,Come Down From Partially Reared,Floor(Night),
138195,138225,30,Remain Low,Floor(Night),
138225,138231,6,Turn,Floor(Night),
138231,138285,54,Remain Low,Floor(Night),
138285,138291,6,Turn,face-front/back,Floor(Night),
138291,138323,32,Remain Low,Floor(Night),
138323,138632,309,Pause,(Night),
138632,138717,85,Remain Low,,
138717,138723,6,Turn,face-front/back,Floor(Night),
138723,138732,9,Rear up Partially,Floor(Night),
138732,138738,6,Come Down From Partially Reared,Floor(Night),
138738,138777,39,Remain Low,Floor(Night),
138777,138783,6,Turn,Floor(Night),
138783,138795,12,Stretch Body,Floor(Night),
138795,138807,12,Remain Low,Floor(Night),
138807,138885,78,Stretch Body,Floor(Night),
138885,138933,48,Remain Low,Floor(Night),
138933,138942,9,Turn,face-front/back,Floor(Night),
138942,138960,18,Remain Low,Floor(Night),
138960,138966,6,Turn,Floor(Night),
138966,138978,12,Remain Low,RightWall(Night),
138978,138984,6,Turn,face-front/back,Floor(Night),
138984,138990,6,Turn,OnBedding(Night),
138990,139005,15,Stretch Body,RightWall(Night),
139005,139014,9,Remain Low,RightWall(Night),
139014,139087,73,Stretch Body,RightWall(Night),
139087,139488,401,Groom,PLF,Floor(Night),
139488,139584,96,Remain Low,face-front/back,Floor(Night),
139584,140142,558,Groom,PLF,Floor(Night),
140142,140701,559,Remain Low,Floor(Night),
140701,140710,9,Turn,Floor(Night),
140710,140722,12,Remain Low,Floor(Night),
140722,140728,6,Turn,Floor(Night),
140728,140968,240,Remain Low,Floor(Night),
140968,140974,6,Rear up Partially,RightWall(Night),
140974,140980,6,Remain Partially Reared,RightWall(Night),
140980,140986,6,Come Down From Partially Reared,Floor(Night),
140986,140992,6,Turn,face-front/back,Floor(Night),
140992,141034,42,Remain Low,Floor(Night),
141034,141040,6,Turn,Floor(Night),
141040,141055,15,Unknown Behavior,Floor(Night),
141055,141061,6,Stretch Body,Floor(Night),
141061,141091,30,Unknown Behavior,Floor(Night),
141091,141247,156,Remain Low,Floor(Night),
141247,141253,6,Turn,face-front/back,Floor(Night),
141253,141271,18,Remain Low,Floor(Night),
141271,141277,6,Turn,face-front/back,Floor(Night),
141277,141283,6,Remain Low,Floor(Night),
141283,141289,6,Turn,Floor(Night),
141289,141357,68,Remain Low,Floor(Night),
141396,141721,325,Groom,PLF,Floor(Night),
141721,141758,37,Remain Low,Floor(Night),
141758,141764,6,Rear up Partially,Floor(Night),
141764,141770,6,Come Down From Partially Reared,Floor(Night),
141770,141776,6,Remain Low,Floor(Night),
141776,141782,6,Rear up Partially,Floor(Night),
141782,141788,6,Remain Partially Reared,Floor(Night),
141788,141794,6,Come Down From Partially Reared,Floor(Night),
141794,141800,6,Rear up Partially,Floor(Night),
141800,141806,6,Come Down From Partially Reared,Floor(Night),
141806,141812,6,Remain Low,Floor(Night),
141812,141818,6,Rear up Partially,Floor(Night),
141818,141824,6,Remain Partially Reared,Floor(Night),
141824,141834,10,Come Down From Partially Reared,RightWall(Night),
141834,141845,11,Remain Low,RightWall(Night),
141845,141884,39,Stretch Body,RightWall(Night),
141884,141893,9,Come Down From Partially Reared,RightWall(Night),
141893,141899,6,Rear up Partially,RightWall(Night),
141899,141911,12,Come Down From Partially Reared,RightWall(Night),
141911,141965,54,Remain Low,RightWall(Night),
141965,142136,171,Pause,Night,
142276,142651,375,Groom,PLF,Floor(Night),
142651,142760,109,Remain Low,face-front/back,Floor(Night),
142760,142766,6,Turn,Floor(Night),
142766,142796,30,Remain Low,Floor(Night),
142796,142802,6,Turn,Floor(Night),
142802,142844,42,Remain Low,Floor(Night),
142844,142868,24,Stretch Body,Floor(Night),
142868,142874,6,Remain Low,Floor(Night),
142874,142892,18,Stretch Body,Floor(Night),
142892,142904,12,Stationary,Floor(Night),
142904,143223,319,Groom,PLF,Floor(Night),
143223,143315,92,Remain Low,Floor(Night),
143315,143335,20,Stretch Body,RightWall(Night),
143335,143356,21,Remain Low,RightWall(Night),
143356,143368,12,Stretch Body,RightWall(Night),
143368,143386,18,Unknown Behavior,Floor(Night),
143386,143392,6,Turn,face-front/back,Floor(Night),
143392,143396,4,Remain Low,Floor(Night),
143396,143712,316,Groom,PLF,Floor(Night),
143712,143725,13,Remain Low,Floor(Night),
143725,143776,51,Stretch Body,Floor(Night),
143776,143869,93,Remain Low,Floor(Night),
143869,143881,12,Stationary,Floor(Night),
143881,143911,30,Remain Low,face-front/back,Floor(Night),
143911,143917,6,Turn,Floor(Night),
143917,143965,48,Remain Low,Floor(Night),
144135,144461,326,Groom,PLF,LeftWall(Night),
144461,144477,16,Remain Low,LeftWall(Night),
144477,144486,9,Walk Right,Floor(Night),
144486,144492,6,Remain Low,Floor(Night),
144492,144498,6,Turn,face-front/back,Floor(Night),
144498,144504,6,Walk Right,Floor(Night),
144504,144552,48,Remain Low,Floor(Night),
144552,144588,36,"(null)(RUtoPR, RUfromPR, RemainRU)",Floor(Night),
144588,144600,12,"(null)(CDtoPR, CDfromPR)",Floor(Night),
144600,144798,198,Remain Low,RightWall(Night),
144798,144810,12,Stationary,RightWall(Night),
144810,144825,15,Walk Left,Floor(Night),
144825,145047,222,Remain Low,Floor(Night),
145047,145059,12,Walk Slowly,RightWall(Night),
145059,145161,102,Remain Low,RightWall(Night),
145161,145167,6,Turn,face-front/back,RightWall(Night),
145167,145305,138,Remain Low,RightWall(Night),
145305,145311,6,Turn,face-front/back,Floor(Night),
145311,145317,6,Walk Left,Floor(Night),
145317,145323,6,Turn,face-front/back,Floor(Night),
145323,145329,6,Walk Slowly,Floor(Night),
145329,145367,38,Remain Low,face-front/back,Floor(Night),
145367,145862,495,Pause,Night,
145862,145965,103,Remain Low,,
145965,146551,586,Groom,PLF,Floor(Night),
146551,146582,31,Stretch Body,Floor(Night),
146582,146597,15,Remain Low,Floor(Night),
146597,146606,9,Stretch Body,Floor(Night),
146606,146621,15,Remain Low,Floor(Night),
146621,146636,15,Stretch Body,Floor(Night),
146636,146645,9,Remain Low,Floor(Night),
146645,146678,33,Stretch Body,Floor(Night),
146678,146687,9,Remain Low,Floor(Night),
146687,146927,240,Stretch Body,Floor(Night),
146927,146933,6,Stationary,Floor(Night),
146933,147006,73,Remain Low,Floor(Night),
147320,147782,462,Groom,PLF,Floor(Night),
147782,148008,226,Stretch Body,Floor(Night),
148008,148041,33,Remain Low,Floor(Night),
148041,148050,9,Turn,Floor(Night),
148050,148062,12,Remain Low,Floor(Night),
148062,148068,6,Turn,Floor(Night),
148068,148074,6,Turn,Floor(Night),
148074,148080,6,Turn,Floor(Night),
148080,148086,6,Turn,Floor(Night),
148086,148158,72,Remain Low,Floor(Night),
148158,148290,132,Stretch Body,Floor(Night),
148290,148308,18,Remain Low,Floor(Night),
148308,148398,90,Stretch Body,Floor(Night),
148398,148404,6,Remain Low,Floor(Night),
148404,148410,6,Sniff,Floor(Night),
148410,148518,108,Stretch Body,Floor(Night),
148518,148554,36,Remain Low,Floor(Night),
148554,148581,27,Stretch Body,Floor(Night),
148581,148632,51,Remain Low,Floor(Night),
148632,148644,12,Stationary,Floor(Night),
148644,148734,90,Remain Low,Floor(Night),
148734,148746,12,Stationary,Floor(Night),
148746,148764,18,Remain Low,Floor(Night),
148764,148905,141,Stretch Body,Floor(Night),
148905,148914,9,Remain Low,Floor(Night),
148914,148941,27,Stretch Body,Floor(Night),
148941,148968,27,Remain Low,Floor(Night),
148968,149019,51,Stretch Body,Floor(Night),
149019,149028,9,Remain Low,Floor(Night),
149028,149038,10,Stretch Body,Floor(Night),
149038,149374,336,Groom,PLF,Floor(Night),
149374,149381,7,Remain Low,Floor(Night),
149381,149387,6,Turn,Floor(Night),
149387,149393,6,Remain Low,Floor(Night),
149393,149402,9,Turn,Floor(Night),
149402,149408,6,Turn,Floor(Night),
149408,149420,12,Remain Low,face-front/back,Floor(Night),
149420,149426,6,Turn,face-front/back,Floor(Night),
149426,149540,114,Remain Low,Floor(Night),
149540,149546,6,Turn,Floor(Night),
149546,149552,6,Stretch Body,Floor(Night),
149552,149579,27,Remain Low,Floor(Night),
149579,149585,6,Turn,face-front/back,Floor(Night),
149585,149591,6,Remain Low,Floor(Night),
149591,149597,6,Turn,Floor(Night),
149597,149603,6,Turn,face-front/back,Floor(Night),
149603,149705,102,Remain Low,Floor(Night),
149705,149711,6,Turn,Floor(Night),
149711,149723,12,Remain Low,Floor(Night),
149723,149733,10,Turn,Floor(Night),
149733,149811,78,Remain Low,Floor(Night),
149811,149993,182,Pause,Floor(Night),
149993,150053,60,Stretch Body,Floor(Night),
150053,150059,6,Stationary,Floor(Night),
150059,150101,42,Remain Low,Floor(Night),
150101,150257,156,Stretch Body,Floor(Night),
150257,150263,6,Stationary,Floor(Night),
150263,150296,33,Stretch Body,Floor(Night),
150296,150326,30,Remain Low,Floor(Night),
150326,150332,6,Turn,Floor(Night),
150332,150338,6,Turn,face-front/back,Floor(Night),
150338,150344,6,Turn,Floor(Night),
150344,150350,6,Remain Low,Floor(Night),
150350,150356,6,Turn,face-front/back,Floor(Night),
150356,150362,6,Remain Low,Floor(Night),
150362,150368,6,Turn,Floor(Night),
150368,150410,42,Remain Low,Floor(Night),
150410,150416,6,Turn,face-front/back,Floor(Night),
150416,150524,108,Pause,Floor(Night),
150524,150530,6,Turn,Floor(Night),
150530,150584,54,Remain Low,Floor(Night),
150584,150590,6,Turn,face-front/back,Floor(Night),
150590,150596,6,Remain Low,Floor(Night),
150596,150602,6,Turn,Floor(Night),
150602,150608,6,Walk Slowly,Floor(Night),
150608,150614,6,Turn,face-front/back,Floor(Night),
150614,150650,36,Remain Low,Floor(Night),
150650,150656,6,Rear up Partially,Floor(Night),
150656,150680,24,Remain Partially Reared,Floor(Night),
150680,150686,6,Come Down From Partially Reared,Floor(Night),
150686,150695,9,Rear up Partially,Floor(Night),
150695,150704,9,Come Down From Partially Reared,Floor(Night),
150704,150713,9,Rear up Partially,Floor(Night),
150713,150719,6,Come Down From Partially Reared,Floor(Night),
150719,150761,42,Remain Low,Floor(Night),
150761,150767,6,Rear up Partially,Floor(Night),
150767,150779,12,Remain Partially Reared,Floor(Night),
150779,150785,6,Come Down From Partially Reared,Floor(Night),
150785,150791,6,Rear up Partially,Floor(Night),
150791,150797,6,Come Down From Partially Reared,Floor(Night),
150797,150845,48,Remain Low,Floor(Night),
150845,150855,10,Unknown Behavior,,
150855,150897,42,Remain Low,Floor(Night),
150897,150962,65,Unknown Behavior,,
150962,150998,36,Remain Low,Floor(Night),
150998,151027,29,Unknown Behavior,,
151027,151051,24,Remain Low,Floor(Night),
151051,151057,6,Turn,Floor(Night),
151057,151063,6,Remain Low,Floor(Night),
151063,151072,9,Turn,face-front/back,Floor(Night),
151072,151096,24,Remain Low,Floor(Night),
151096,151106,10,Turn,face-front/back,Floor(Night),
151106,151339,233,Remain Low,Floor(Night),
151339,151345,6,Turn,Floor(Night),
151345,151392,47,Remain Low,Floor(Night),
151647,153403,1756,Sleep,Floor(Night),
153403,153432,29,Twitch,Floor(Night),
153432,153786,354,Sleep,Floor(Night),
153786,153826,40,Twitch,Floor(Night),
153826,168359,14533,Sleep,Floor(Night),
168359,168425,66,Twitch,Floor(Night),
168425,168532,107,Sleep,Floor(Night),
168532,168543,11,Twitch,Night,
168543,168640,97,Sleep,Floor(Night),
168640,168739,99,Twitch,Floor(Night),
168739,172428,3689,Sleep,Floor(Night),
172428,172440,12,Twitch,Night,
172440,172486,46,Sleep,Floor(Night),
172486,172498,12,Twitch,Night,
172498,179165,6667,Sleep,Floor(Night),
179165,179358,193,Twitch,Floor(Night),
179358,180461,1103,Sleep,Floor(Night),
180461,180599,138,Twitch,Floor(Night),
180599,180654,55,Sleep,Floor(Night),
180654,180839,185,Twitch,Floor(Night),
180839,180906,67,Sleep,Floor(Night),
180906,181204,298,Twitch,Floor(Night),
181204,184255,3051,Sleep,Floor(Night),
184255,184269,14,Twitch,Floor(Night),
184269,188848,4579,Sleep,Floor(Night),
188848,189096,248,Twitch,Floor(Night),
189096,189135,39,Sleep,Floor(Night),
189135,189174,39,Twitch,Floor(Night),
189174,192312,3138,Sleep,Floor(Night),
192312,192404,92,Twitch,Floor(Night),
192404,193211,807,Sleep,Floor(Night),
193211,193511,300,Twitch,Floor(Night),
193511,193512,1,Awaken,Floor(Night),
193512,197658,4146,Sleep,Floor(Night),
197658,197779,121,Twitch,Floor(Night),
197779,198408,629,Sleep,Floor(Night),
198408,198437,29,Twitch,Floor(Night),
198437,201333,2896,Sleep,Floor(Night),
201333,201420,87,Twitch,Floor(Night),
201420,204948,3528,Sleep,Floor(Night),
204948,205075,127,Twitch,Floor(Night),
205075,206047,972,Sleep,Floor(Night),
206047,206134,87,Twitch,Floor(Night),
206134,206326,192,Sleep,Floor(Night),
206326,206626,300,Twitch,Floor(Night),
206626,206627,1,Awaken,Floor(Night),
206627,206670,43,Stretch Body,Floor(Night),
206670,206676,6,Stationary,Floor(Night),
206676,206694,18,Remain Low,Floor(Night),
206694,206700,6,Turn,Floor(Night),
206700,206766,66,Remain Low,Floor(Night),
206766,206778,12,Turn,face-front/back,Floor(Night),
206778,206838,60,Remain Low,Floor(Night),
206838,206844,6,Turn,Floor(Night),
206844,206850,6,Remain Low,Floor(Night),
206850,206868,18,Stretch Body,Floor(Night),
206868,206886,18,Unknown Behavior,Floor(Night),
206886,206892,6,Turn,face-front/back,Floor(Night),
206892,206898,6,Turn,Floor(Night),
206898,206925,27,Remain Low,Floor(Night),
206925,206931,6,Turn,face-front/back,Floor(Night),
206931,206937,6,Remain Low,Floor(Night),
206937,206947,10,Turn,Floor(Night),
206947,206958,11,Remain Low,Floor(Night),
206958,206964,6,Turn,Floor(Night),
206964,206985,21,Turn,face-front/back,Floor(Night),
206985,207021,36,Remain Low,Floor(Night),
207021,207027,6,Turn,Floor(Night),
207027,207033,6,Turn,face-front/back,Floor(Night),
207033,208839,1806,Remain Low,Floor(Night),
208839,208845,6,Turn,face-front/back,Floor(Night),
208845,209121,276,Remain Low,Floor(Night),
209121,209127,6,Turn,Floor(Night),
209127,209133,6,Turn,face-front/back,Floor(Night),
