 Experiment number: ,,#210
 Experiment date: ,,November-22-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-22-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"0"""
Analysis Start@:,,"0"""
Dstance Traveled:,,    549.25(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
15960994,15961024,30,Remain Low,LeftWall(Night),
15961024,15961030,6,Turn,face-front/back,LeftWall(Night),
15961030,15961036,6,Turn,LeftWall(Night),
15961036,15961042,6,Turn,face-front/back,LeftWall(Night),
15961042,15961060,18,Remain Low,LeftWall(Night),
15961060,15961072,12,Turn,LeftWall(Night),
15961072,15961108,36,Remain Low,Floor(Night),
15961108,15961114,6,Walk Right,LeftWall(Night),
15961114,15961120,6,Turn,LeftWall(Night),
15961120,15961129,9,Turn,face-front/back,LeftWall(Night),
15961129,15961147,18,Remain Low,LeftWall(Night),
15961147,15961153,6,Turn,LeftWall(Night),
15961153,15961213,60,Remain Low,LeftWall(Night),
15961213,15961219,6,Turn,LeftWall(Night),
15961219,15961231,12,Remain Low,LeftWall(Night),
15961231,15961237,6,Turn,LeftWall(Night),
15961237,15961249,12,Remain Low,LeftWall(Night),
15961249,15961255,6,Turn,face-front/back,LeftWall(Night),
15961255,15961261,6,Remain Low,LeftWall(Night),
15961261,15961267,6,Turn,LeftWall(Night),
15961267,15961339,72,Remain Low,LeftWall(Night),
15961339,15961345,6,Turn,face-front/back,LeftWall(Night),
15961345,15961357,12,Remain Low,LeftWall(Night),
15961357,15961363,6,Turn,LeftWall(Night),
15961363,15961429,66,Remain Low,LeftWall(Night),
15961429,15961435,6,Turn,LeftWall(Night),
15961435,15961441,6,Turn,face-front/back,LeftWall(Night),
15961441,15961447,6,Remain Low,LeftWall(Night),
15961447,15961453,6,Turn,LeftWall(Night),
15961453,15961513,60,Remain Low,LeftWall(Night),
15961513,15961519,6,Turn,face-front/back,LeftWall(Night),
15961519,15961559,40,Remain Low,LeftWall(Night),
15961620,15962083,463,Groom,PLF<-HdW,LeftWall(Night),
15962083,15962102,19,Remain Low,Floor(Night),
15962102,15962108,6,Turn,Floor(Night),
15962108,15962132,24,Remain Low,Floor(Night),
15962132,15962138,6,Turn,LeftWall(Night),
15962138,15962144,6,Turn,Floor(Night),
15962144,15962162,18,Remain Low,Floor(Night),
15962162,15962168,6,Turn,LeftWall(Night),
15962168,15962228,60,Remain Low,face-front/back,Floor(Night),
15962228,15962234,6,Turn,Floor(Night),
15962234,15962240,6,Remain Low,Floor(Night),
15962240,15962246,6,Turn,Floor(Night),
15962246,15962258,12,Remain Low,Floor(Night),
15962258,15962264,6,Turn,LeftWall(Night),
15962264,15962282,18,Remain Low,Floor(Night),
15962282,15962291,9,Turn,face-front/back,Floor(Night),
15962291,15962297,6,Turn,LeftWall(Night),
15962297,15962303,6,Remain Low,Floor(Night),
15962303,15962309,6,Turn,face-front/back,Floor(Night),
15962309,15962339,30,Remain Low,Floor(Night),
15962339,15962345,6,Turn,Floor(Night),
15962345,15962351,6,Turn,face-front/back,Floor(Night),
15962351,15962369,18,Remain Low,LeftWall(Night),
15962369,15962375,6,Turn,Floor(Night),
15962375,15962387,12,Remain Low,LeftWall(Night),
15962387,15962393,6,Turn,face-front/back,LeftWall(Night),
15962393,15962399,6,Turn,Floor(Night),
15962399,15962417,18,Remain Low,Floor(Night),
15962417,15962423,6,Turn,face-front/back,Floor(Night),
15962423,15962506,83,Remain Low,Floor(Night),
15962628,15963308,680,Groom,PLR,Floor(Night),
15963308,15963495,187,Remain Low,Floor(Night),
15963495,15963501,6,Turn,face-front/back,Floor(Night),
15963501,15963555,54,Remain Low,Floor(Night),
15963555,15963561,6,Turn,Floor(Night),
15963561,15963567,6,Turn,face-front/back,Floor(Night),
15963567,15963717,150,Remain Low,Floor(Night),
15963717,15963723,6,Turn,Floor(Night),
15963723,15963729,6,Turn,face-front/back,Floor(Night),
15963729,15963735,6,Turn,Floor(Night),
15963735,15963856,121,Remain Low,Floor(Night),
15964070,15964386,316,Groom,HdW,Floor(Night),
15964386,15964390,4,Remain Low,face-front/back,Floor(Night),
15964390,15964747,357,Groom,PLR<-HdW,Floor(Night),
15964747,15965429,682,Remain Low,Floor(Night),
15965429,15965798,369,Groom,PLR<-HdW,Floor(Night),
15965798,15966462,664,Remain Low,Floor(Night),
15966462,15967588,1126,Groom,PLR<-PLF<-HdW,Floor(Night),
15967588,15967649,61,Remain Low,Floor(Night),
15967649,15967655,6,Turn,Floor(Night),
15967655,15967661,6,Turn,Floor(Night),
15967661,15967667,6,Turn,Floor(Night),
15967667,15967688,21,Turn,Floor(Night),
15967688,15967694,6,Remain Low,Floor(Night),
15967694,15967703,9,Turn,face-front/back,Floor(Night),
15967703,15967709,6,Remain Low,Floor(Night),
15967709,15967715,6,Turn,Floor(Night),
15967715,15967721,6,Turn,face-front/back,Floor(Night),
15967721,15967731,10,Turn,Floor(Night),
15967731,15967847,116,Remain Low,Floor(Night),
15967847,15967853,6,Turn,Floor(Night),
15967853,15967859,6,Turn,Floor(Night),
15967859,15968039,180,Remain Low,Floor(Night),
15968039,15968045,6,Turn,Floor(Night),
15968045,15968051,6,Turn,Floor(Night),
15968051,15968509,458,Remain Low,Floor(Night),
15968509,15969202,693,Groom,PLF,Floor(Night),
15969202,15969233,31,Remain Low,Floor(Night),
15969233,15969239,6,Turn,face-front/back,Floor(Night),
15969239,15969245,6,Turn,Floor(Night),
15969245,15969251,6,Remain Low,Floor(Night),
15969251,15969257,6,Turn,Floor(Night),
15969257,15969263,6,Turn,Floor(Night),
15969263,15969347,84,Remain Low,Floor(Night),
15969347,15969353,6,Turn,face-front/back,Floor(Night),
15969353,15969383,30,Remain Low,Floor(Night),
15969383,15969389,6,Turn,Floor(Night),
15969389,15969545,156,Remain Low,Floor(Night),
15969545,15969551,6,Turn,Floor(Night),
15969551,15969557,6,Turn,face-front/back,Floor(Night),
15969557,15969623,66,Remain Low,Floor(Night),
15969623,15969629,6,Turn,Floor(Night),
15969629,15969713,84,Remain Low,Floor(Night),
15969713,15969719,6,Turn,face-front/back,Floor(Night),
15969719,15969725,6,Turn,Floor(Night),
15969725,15969761,36,Remain Low,Floor(Night),
15969761,15969767,6,Turn,face-front/back,Floor(Night),
15969767,15969773,6,Turn,Floor(Night),
15969773,15969861,88,Remain Low,Floor(Night),
15969979,15970332,353,Groom,PLF,Floor(Night),
15970332,15970489,157,Remain Low,Floor(Night),
15970489,15970495,6,Turn,Floor(Night),
15970495,15970501,6,Turn,Floor(Night),
15970501,15970537,36,Remain Low,Floor(Night),
15970537,15970543,6,Turn,Floor(Night),
15970543,15970564,21,Turn,face-front/back,Floor(Night),
15970564,15970582,18,Remain Low,Floor(Night),
15970582,15970588,6,Turn,Floor(Night),
15970588,15970615,27,Remain Low,Floor(Night),
15970615,15970624,9,Stationary,Floor(Night),
15970624,15970746,122,Remain Low,Floor(Night),
15970746,15971068,322,Groom,PLF<-HdW,Floor(Night),
15971068,15971425,357,Groom,HdW,Floor(Night),
15972112,15972914,802,Groom,PLF<-HdW,Floor(Night),
15972914,15973155,241,Remain Low,face-front/back,Floor(Night),
15973155,15973161,6,Turn,Floor(Night),
15973161,15973167,6,Turn,Floor(Night),
15973167,15973179,12,Remain Low,Floor(Night),
15973179,15973185,6,Turn,Floor(Night),
15973185,15973191,6,Turn,Floor(Night),
15973191,15973779,588,Remain Low,Floor(Night),
15973779,15973788,9,Turn,Floor(Night),
15973788,15973818,30,Remain Low,Floor(Night),
15973818,15973824,6,Turn,Floor(Night),
15973824,15973914,90,Remain Low,Floor(Night),
15973914,15973920,6,Rear up Partially,Floor(Night),
15973920,15973926,6,Come Down From Partially Reared,Floor(Night),
15973926,15973938,12,Remain Low,Floor(Night),
15973938,15973944,6,Turn,Floor(Night),
15973944,15973974,30,Remain Low,Floor(Night),
15973974,15973980,6,Turn,Floor(Night),
15973980,15973986,6,Turn,Floor(Night),
15973986,15973992,6,Remain Low,face-front/back,Floor(Night),
15973992,15973998,6,Turn,Floor(Night),
15973998,15974007,9,Turn,Floor(Night),
15974007,15974107,100,Remain Low,Floor(Night),
15974107,15974708,601,Groom,PLR<-PLF,Floor(Night),
15974708,15975342,634,Remain Low,Floor(Night),
15975342,15976025,683,Groom,PLR<-PLF,Floor(Night),
15976025,15976120,95,Remain Low,Floor(Night),
15976120,15977194,1074,Groom,PLR<-PLF<-HdW,Floor(Night),
15977194,15977725,531,Groom,PLF,Floor(Night),
15977725,15977774,49,Remain Low,Floor(Night),
15977774,15977783,9,Turn,Floor(Night),
15977783,15977789,6,Remain Low,Floor(Night),
15977789,15977795,6,Turn,Floor(Night),
15977795,15977801,6,Turn,face-front/back,Floor(Night),
15977801,15979625,1824,Remain Low,Floor(Night),
15979625,15979637,12,Turn,face-front/back,Floor(Night),
15979637,15979643,6,Remain Low,Floor(Night),
15979643,15979649,6,Turn,Floor(Night),
15979649,15979661,12,Remain Low,Floor(Night),
15979661,15979670,9,Turn,face-front/back,Floor(Night),
15979670,15979803,133,Remain Low,Floor(Night),
15979803,15980544,741,Groom,PLR,Floor(Night),
15980716,15981753,1037,Groom,PLR,Floor(Night),
15981753,15981775,22,Remain Low,Floor(Night),
15981775,15981799,24,Unknown Behavior,Floor(Night),
15981799,15981811,12,Remain Low,Floor(Night),
15981811,15981820,9,Turn,face-front/back,Floor(Night),
15981820,15981826,6,Turn,LeftWall(Night),
15981826,15981832,6,Walk Slowly,LeftWall(Night),
15981832,15981850,18,Remain Low,LeftWall(Night),
15981850,15981859,9,Stretch Body,LeftWall(Night),
15981859,15981928,69,Remain Low,LeftWall(Night),
15981928,15981934,6,Rear up Partially,LeftWall(Night),
15981934,15981991,57,Remain Partially Reared,LeftWall(Night),
15981991,15981997,6,Come Down From Partially Reared,LeftWall(Night),
15981997,15982009,12,Remain Low,LeftWall(Night),
15982009,15982015,6,Rear up Partially,LeftWall(Night),
15982015,15982021,6,Remain Partially Reared,LeftWall(Night),
15982021,15982027,6,Come Down From Partially Reared,LeftWall(Night),
15982027,15982036,9,Turn,face-front/back,LeftWall(Night),
15982036,15982138,102,Remain Low,LeftWall(Night),
15982138,15982144,6,Turn,face-front/back,LeftWall(Night),
15982144,15982151,7,Remain Low,LeftWall(Night),
15982151,15982300,149,Pause,(Night),
15982300,15982312,12,Turn,face-front/back,LeftWall(Night),
15982312,15982444,132,Remain Low,LeftWall(Night),
15982444,15982450,6,Turn,LeftWall(Night),
15982450,15982498,48,Remain Low,LeftWall(Night),
15982498,15982504,6,Turn,face-front/back,LeftWall(Night),
15982504,15982510,6,Remain Low,LeftWall(Night),
15982510,15982520,10,Turn,LeftWall(Night),
15982520,15982531,11,Remain Low,LeftWall(Night),
15982531,15982537,6,Turn,LeftWall(Night),
15982537,15982543,6,Rear up Partially,LeftWall(Night),
15982543,15982555,12,Remain Partially Reared,LeftWall(Night),
15982555,15982561,6,Come Down From Partially Reared,LeftWall(Night),
15982561,15982765,204,Remain Low,LeftWall(Night),
15982765,15982771,6,Turn,LeftWall(Night),
15982771,15982783,12,Remain Low,LeftWall(Night),
15982783,15982789,6,Turn,LeftWall(Night),
15982789,15982795,6,Remain Low,LeftWall(Night),
15982795,15982801,6,Rear up Partially,LeftWall(Night),
15982801,15982807,6,Come Down From Partially Reared,LeftWall(Night),
15982807,15982825,18,Unknown Behavior,LeftWall(Night),
15982825,15982831,6,Remain Low,LeftWall(Night),
15982831,15982837,6,Turn,face-front/back,LeftWall(Night),
15982837,15982873,36,Remain Low,LeftWall(Night),
15982873,15982879,6,Turn,LeftWall(Night),
15982879,15982885,6,Remain Low,LeftWall(Night),
15982890,16001718,18828,Sleep,LeftWall(Night),
16001718,16001757,39,Twitch,LeftWall(Night),
16001757,16001789,32,Sleep,LeftWall(Night),
16001789,16001806,17,Twitch,LeftWall(Night),
16001806,16003074,1268,Sleep,LeftWall(Night),
16003074,16003085,11,Twitch,LeftWall(Night),
16003085,16006798,3713,Sleep,LeftWall(Night),
16006798,16006812,14,Twitch,LeftWall(Night),
16006812,16017919,11107,Sleep,LeftWall(Night),
16017919,16017970,51,Twitch,LeftWall(Night),
16017970,16025153,7183,Sleep,LeftWall(Night),
16025153,16025385,232,Twitch,LeftWall(Night),
16025385,16026621,1236,Sleep,LeftWall(Night),
16026621,16026723,102,Twitch,LeftWall(Night),
16026723,16026970,247,Sleep,LeftWall(Night),
16026970,16027073,103,Twitch,LeftWall(Night),
16027073,16028010,937,Sleep,LeftWall(Night),
16028010,16028218,208,Awaken,LeftWall(Night),
16028218,16028224,6,Rear up Partially,LeftWall(Night),
16028224,16028230,6,Come Down From Partially Reared,LeftWall(Night),
16028230,16028236,6,Remain Low,face-front/back,LeftWall(Night),
16028236,16028242,6,Turn,LeftWall(Night),
16028242,16028248,6,Turn,LeftWall(Night),
16028248,16028254,6,Remain Low,LeftWall(Night),
16028254,16028260,6,Turn,LeftWall(Night),
16028260,16028266,6,Turn,LeftWall(Night),
16028266,16028272,6,Turn,LeftWall(Night),
16028272,16028278,6,Turn,LeftWall(Night),
16028278,16028284,6,Turn,LeftWall(Night),
16028284,16028320,36,Remain Low,LeftWall(Night),
16028320,16028326,6,Turn,LeftWall(Night),
16028326,16028332,6,Turn,LeftWall(Night),
16028332,16028350,18,Remain Low,LeftWall(Night),
16028350,16028356,6,Turn,LeftWall(Night),
16028356,16028362,6,Turn,LeftWall(Night),
16028362,16028368,6,Remain Low,face-front/back,LeftWall(Night),
16028368,16028374,6,Turn,LeftWall(Night),
16028374,16028386,12,Turn,face-front/back,LeftWall(Night),
16028386,16028392,6,Remain Low,LeftWall(Night),
16028392,16028398,6,Turn,LeftWall(Night),
16028398,16028404,6,Remain Low,LeftWall(Night),
16028404,16028410,6,Turn,face-front/back,LeftWall(Night),
16028410,16028440,30,Remain Low,LeftWall(Night),
16028440,16028446,6,Turn,LeftWall(Night),
16028446,16028452,6,Turn,face-front/back,LeftWall(Night),
16028452,16028542,90,Remain Low,LeftWall(Night),
16028542,16028548,6,Turn,LeftWall(Night),
16028548,16028620,72,Remain Low,LeftWall(Night),
16028620,16028632,12,Stretch Body,LeftWall(Night),
16028632,16028638,6,Walk Right,Floor(Night),
16028638,16028647,9,Walk Left,LeftWall(Night),
16028647,16028665,18,Stretch Body,LeftWall(Night),
16028665,16028674,9,Walk Right,Floor(Night),
16028674,16028732,58,Remain Low,Floor(Night),
16028732,16028743,11,Walk Slowly,Floor(Night),
16028743,16028767,24,Walk Right,Floor(Night),
16028767,16028812,45,Remain Low,RightWall(Night),
16028812,16028821,9,Turn,face-front/back,RightWall(Night),
16028821,16028827,6,Remain Low,RightWall(Night),
16028827,16028833,6,Turn,RightWall(Night),
16028833,16028839,6,Turn,face-front/back,RightWall(Night),
16028839,16028851,12,Remain Low,RightWall(Night),
16028851,16028857,6,Turn,RightWall(Night),
16028857,16029051,194,Remain Low,RightWall(Night),
16029051,16029390,339,Pause,,
16029390,16029489,99,Remain Low,RightWall(Night),
16029489,16029941,452,Groom,PLR,RightWall(Night),
16029941,16030345,404,Remain Low,RightWall(Night),
16030345,16030451,106,Pause,,
16030451,16030666,215,Remain Low,RightWall(Night),
16030666,16031138,472,Groom,PLR,RightWall(Night),
16031138,16031206,68,Remain Low,RightWall(Night),
16031206,16031560,354,Groom,PLR,RightWall(Night),
16031560,16031604,44,Remain Low,RightWall(Night),
16031604,16032109,505,Groom,PLR,RightWall(Night),
16032109,16032125,16,Remain Low,RightWall(Night),
16032125,16032131,6,Turn,RightWall(Night),
16032131,16032143,12,Remain Low,RightWall(Night),
16032143,16032155,12,Turn,RightWall(Night),
16032155,16032161,6,Turn,RightWall(Night),
16032161,16032258,97,Pause,RightWall(Night),
16032258,16032269,11,Remain Low,,
16032269,16032275,6,Rear up Partially,RightWall(Night),
16032275,16032311,36,Remain Partially Reared,RightWall(Night),
16032311,16032317,6,Come Down From Partially Reared,RightWall(Night),
16032317,16032401,84,Remain Low,Floor(Night),
16032401,16032443,42,Stretch Body,Floor(Night),
16032443,16032452,9,Remain Low,Floor(Night),
16032452,16032569,117,Stretch Body,Floor(Night),
16032569,16032713,144,Remain Low,Floor(Night),
16032713,16032719,6,Turn,face-front/back,Floor(Night),
16032719,16032994,275,Remain Low,Floor(Night),
16032994,16033226,232,Pause,,
16033226,16033348,122,Remain Low,,
16033348,16033612,264,Pause,,
16033612,16033647,35,Remain Low,Floor(Night),
16033647,16033802,155,Pause,Night,
16033802,16033853,51,Remain Low,,
16033853,16033859,6,Turn,Floor(Night),
16033859,16033877,18,Remain Low,Floor(Night),
16033877,16033883,6,Turn,face-front/back,Floor(Night),
16033883,16033907,24,Remain Low,Floor(Night),
16033907,16033913,6,Turn,face-front/back,Floor(Night),
16033913,16033919,6,Remain Low,Floor(Night),
16033919,16033925,6,Turn,Floor(Night),
16033925,16033934,9,Turn,face-front/back,Floor(Night),
16033934,16033958,24,Remain Low,Floor(Night),
16033958,16033964,6,Turn,face-front/back,Floor(Night),
16033964,16033988,24,Turn,face-front/back,Floor(Night),
16033988,16034060,72,Remain Low,Floor(Night),
16034060,16034066,6,Turn,Floor(Night),
16034066,16034276,210,Remain Low,LeftWall(Night),
16034276,16034282,6,Turn,face-front/back,LeftWall(Night),
16034282,16034300,18,Remain Low,LeftWall(Night),
16034300,16034306,6,Turn,LeftWall(Night),
16034306,16034312,6,Turn,face-front/back,LeftWall(Night),
16034312,16034346,34,Remain Low,LeftWall(Night),
16034346,16035658,1312,Sleep,LeftWall(Night),
16035658,16035718,60,Twitch,LeftWall(Night),
16035718,16035780,62,Sleep,LeftWall(Night),
16035780,16035813,33,Twitch,LeftWall(Night),
16035813,16041946,6133,Sleep,LeftWall(Night),
16041946,16041973,27,Twitch,LeftWall(Night),
16041973,16044736,2763,Sleep,LeftWall(Night),
16044736,16044787,51,Twitch,LeftWall(Night),
16044787,16046611,1824,Sleep,LeftWall(Night),
16046611,16046632,21,Twitch,LeftWall(Night),
16046632,16049966,3334,Sleep,LeftWall(Night),
16049966,16049980,14,Twitch,LeftWall(Night),
16049980,16052779,2799,Sleep,LeftWall(Night),
16052779,16052802,23,Twitch,LeftWall(Night),
16052802,16054264,1462,Sleep,LeftWall(Night),
16054264,16054463,199,Twitch,LeftWall(Night),
16054463,16061959,7496,Sleep,LeftWall(Night),
16061959,16061990,31,Twitch,,
16061990,16062022,32,Sleep,LeftWall(Night),
16062022,16062076,54,Twitch,LeftWall(Night),
16062076,16063608,1532,Sleep,LeftWall(Night),
16063608,16063635,27,Twitch,LeftWall(Night),
16063635,16065813,2178,Sleep,LeftWall(Night),
16065813,16065872,59,Twitch,LeftWall(Night),
16065872,16065991,119,Sleep,LeftWall(Night),
16065991,16066005,14,Twitch,LeftWall(Night),
16066005,16068802,2797,Sleep,LeftWall(Night),
16068802,16068837,35,Twitch,LeftWall(Night),
16068837,16078493,9656,Sleep,LeftWall(Night),
16078493,16078606,113,Twitch,LeftWall(Night),
16078606,16078657,51,Sleep,LeftWall(Night),
16078657,16078739,82,Twitch,LeftWall(Night),
16078739,16078819,80,Sleep,LeftWall(Night),
16078819,16079103,284,Twitch,LeftWall(Night),
16079103,16079925,822,Sleep,LeftWall(Night),
16079925,16080126,201,Awaken,LeftWall(Night),
16080126,16080132,6,Walk Left,LeftWall(Night),
16080132,16080204,72,Remain Low,LeftWall(Night),
16080204,16080210,6,Walk Right,Floor(Night),
16080210,16080216,6,Walk Slowly,Floor(Night),
16080216,16080222,6,Remain Low,Floor(Night),
16080222,16080234,12,Walk Right,RightWall(Night),
16080234,16080252,18,Unknown Behavior,RightWall(Night),
16080252,16080277,25,Remain Low,RightWall(Night),
16080277,16080584,307,Groom,PLR,RightWall(Night),
16080584,16080659,75,Remain Low,RightWall(Night),
16080659,16080752,93,Pause,,
16080752,16081124,372,Groom,PLR,RightWall(Night),
16081124,16081305,181,Remain Low,RightWall(Night),
16081305,16081438,133,Pause,,
16081438,16081929,491,Remain Low,,
16081929,16082031,102,Pause,RightWall(Night),
16082031,16082214,183,Remain Low,RightWall(Night),
16082214,16082570,356,Groom,PLR,RightWall(Night),
16082570,16083243,673,Remain Low,RightWall(Night),
16083243,16083249,6,Turn,RightWall(Night),
16083249,16083258,9,Turn,face-front/back,RightWall(Night),
16083258,16083476,218,Remain Low,RightWall(Night),
16083476,16083808,332,Groom,PLR,RightWall(Night),
16083808,16083944,136,Remain Low,RightWall(Night),
16083944,16084038,94,Pause,,
16084038,16084060,22,Remain Low,RightWall(Night),
16084060,16084090,30,Unknown Behavior,Night,
16084090,16084109,19,Remain Low,,
16084109,16084115,6,Turn,RightWall(Night),
16084115,16084163,48,Remain Low,RightWall(Night),
16084163,16084169,6,Turn,face-front/back,RightWall(Night),
16084169,16084179,10,Remain Low,RightWall(Night),
16084237,16084641,404,Groom,PLR<-HdW,RightWall(Night),
16084641,16084648,7,Turn,RightWall(Night),
16084648,16084654,6,Turn,RightWall(Night),
16084654,16084714,60,Remain Low,RightWall(Night),
16084714,16084723,9,Turn,face-front/back,RightWall(Night),
16084723,16084741,18,Remain Low,RightWall(Night),
16084741,16084747,6,Turn,face-front/back,RightWall(Night),
16084747,16084753,6,Turn,RightWall(Night),
16084753,16084849,96,Remain Low,RightWall(Night),
16084849,16084855,6,Turn,RightWall(Night),
16084855,16084963,108,Remain Low,RightWall(Night),
16084963,16084969,6,Turn,face-front/back,RightWall(Night),
16084969,16084975,6,Turn,RightWall(Night),
16084975,16085051,76,Remain Low,RightWall(Night),
16085051,16085062,11,Turn,RightWall(Night),
16085062,16085110,48,Remain Low,RightWall(Night),
16085110,16085116,6,Turn,RightWall(Night),
16085116,16085278,162,Remain Low,RightWall(Night),
16085278,16085287,9,Turn,RightWall(Night),
16085287,16085293,6,Turn,RightWall(Night),
16085293,16085648,355,Remain Low,RightWall(Night),
16085648,16085989,341,Groom,PLF,RightWall(Night),
16085989,16086052,63,Remain Low,RightWall(Night),
16086052,16086185,133,Pause,,
16086185,16086195,10,Remain Low,,
16086195,16086315,120,Pause,,
16086315,16086409,94,Remain Low,,
16086409,16086503,94,Pause,,
16086503,16086974,471,Remain Low,RightWall(Night),
16086974,16086980,6,Turn,face-front/back,RightWall(Night),
16086980,16086986,6,Turn,RightWall(Night),
16086986,16086996,10,Remain Low,RightWall(Night),
16086996,16087010,14,Turn,face-front/back,RightWall(Night),
16087010,16087016,6,Turn,RightWall(Night),
16087016,16087022,6,Remain Low,RightWall(Night),
16087022,16087028,6,Turn,RightWall(Night),
16087028,16087040,12,Turn,face-front/back,RightWall(Night),
16087040,16087046,6,Turn,RightWall(Night),
16087046,16087076,30,Remain Low,RightWall(Night),
16087076,16087478,402,Groom,HdW,RightWall(Night),
16087478,16087553,75,Remain Low,RightWall(Night),
16087553,16088168,615,Groom,B_L<-PLF,RightWall(Night),
16088168,16088673,505,Remain Low,RightWall(Night),
16088673,16088992,319,Groom,PLF,RightWall(Night),
16088992,16089038,46,Remain Low,face-front/back,RightWall(Night),
16089038,16089393,355,Groom,PLR<-HdW,RightWall(Night),
16089393,16089584,191,Remain Low,RightWall(Night),
16089584,16089688,104,Pause,RightWall(Night),
16089688,16089721,33,Remain Low,RightWall(Night),
16089831,16090232,401,Groom,PLF,RightWall(Night),
16090232,16090233,1,Remain Low,face-front/back,RightWall(Night),
16090233,16090520,287,Pause,RightWall(Night),
16090520,16090803,283,Remain Low,RightWall(Night),
16090803,16090809,6,Turn,RightWall(Night),
16090809,16090815,6,Remain Low,RightWall(Night),
16090815,16090821,6,Turn,face-front/back,RightWall(Night),
16090821,16090875,54,Remain Low,RightWall(Night),
16090875,16090881,6,Turn,RightWall(Night),
16090881,16091262,381,Remain Low,RightWall(Night),
16091262,16091274,12,Stationary,RightWall(Night),
16091274,16091361,87,Remain Low,RightWall(Night),
16091361,16091367,6,Turn,RightWall(Night),
16091367,16091373,6,Turn,RightWall(Night),
16091373,16091415,42,Remain Low,RightWall(Night),
16091415,16091421,6,Turn,face-front/back,RightWall(Night),
16091421,16091427,6,Turn,RightWall(Night),
16091427,16091439,12,Turn,face-front/back,RightWall(Night),
16091439,16091445,6,Turn,RightWall(Night),
16091445,16091505,60,Remain Low,RightWall(Night),
16091505,16091511,6,Turn,face-front/back,RightWall(Night),
16091511,16091517,6,Turn,RightWall(Night),
16091517,16091530,13,Remain Low,RightWall(Night),
16091530,16091658,128,Pause,,
16091658,16091686,28,Remain Low,,
16091686,16091833,147,Pause,,
16091833,16091837,4,Remain Low,,
16091837,16091972,135,Pause,,
16091972,16092073,101,Remain Low,,
16092073,16092202,129,Pause,,
16092202,16092434,232,Remain Low,RightWall(Night),
16092434,16092552,118,Pause,,
16092552,16093076,524,Remain Low,,
16093076,16093195,119,Pause,,
16093195,16093612,417,Remain Low,RightWall(Night),
16093612,16093755,143,Pause,,
16093755,16093999,244,Remain Low,,
16093999,16094144,145,Pause,,
16094144,16094760,616,Remain Low,RightWall(Night),
16094760,16094766,6,Turn,face-front/back,RightWall(Night),
16094766,16094778,12,Remain Low,RightWall(Night),
16094778,16094784,6,Turn,face-front/back,RightWall(Night),
16094784,16094790,6,Turn,RightWall(Night),
16094790,16094796,6,Turn,RightWall(Night),
16094796,16094802,6,Turn,face-front/back,RightWall(Night),
16094802,16094808,6,Turn,RightWall(Night),
16094808,16094814,6,Turn,RightWall(Night),
16094814,16094820,6,Turn,face-front/back,RightWall(Night),
16094820,16094826,6,Turn,RightWall(Night),
16094826,16094838,12,Turn,face-front/back,RightWall(Night),
16094838,16094862,24,Remain Low,RightWall(Night),
16094862,16094868,6,Turn,face-front/back,RightWall(Night),
16094868,16094874,6,Remain Low,RightWall(Night),
16094874,16094886,12,Turn,face-front/back,RightWall(Night),
16094886,16094892,6,Turn,RightWall(Night),
16094892,16094922,30,Remain Low,RightWall(Night),
16094922,16094931,9,Turn,face-front/back,RightWall(Night),
16094931,16095171,240,Remain Low,RightWall(Night),
16095171,16095264,93,Pause,Night,
16095264,16095451,187,Remain Low,,
16095451,16095930,479,Groom,PLR,RightWall(Night),
16095930,16096060,130,Remain Low,face-front/back,RightWall(Night),
16096060,16096197,137,Pause,RightWall(Night),
16096197,16096687,490,Remain Low,,
16096687,16096693,6,Turn,RightWall(Night),
16096693,16096699,6,Turn,face-front/back,RightWall(Night),
16096699,16096953,254,Remain Low,RightWall(Night),
16096953,16097086,133,Pause,Night,
16097086,16097167,81,Remain Low,,
16097167,16097173,6,Turn,RightWall(Night),
16097173,16097191,18,Remain Low,RightWall(Night),
16097191,16097197,6,Turn,face-front/back,RightWall(Night),
16097197,16097293,96,Remain Low,RightWall(Night),
16097293,16097299,6,Turn,face-front/back,RightWall(Night),
16097299,16097341,42,Remain Low,RightWall(Night),
16097341,16097347,6,Turn,face-front/back,RightWall(Night),
16097347,16097353,6,Turn,RightWall(Night),
16097353,16097359,6,Remain Low,RightWall(Night),
16097359,16097365,6,Turn,face-front/back,RightWall(Night),
16097365,16097371,6,Turn,RightWall(Night),
16097371,16097377,6,Turn,RightWall(Night),
16097377,16097383,6,Remain Low,RightWall(Night),
16097383,16097392,9,Turn,face-front/back,RightWall(Night),
16097392,16097416,24,Remain Low,RightWall(Night),
16097416,16097422,6,Turn,RightWall(Night),
16097422,16097428,6,Remain Low,RightWall(Night),
16097428,16097434,6,Turn,face-front/back,RightWall(Night),
16097434,16097770,336,Remain Low,RightWall(Night),
16097770,16097896,126,Pause,Night,
16097896,16098058,162,Remain Low,,
16098058,16098064,6,Turn,RightWall(Night),
16098064,16098070,6,Turn,face-front/back,RightWall(Night),
16098070,16098196,126,Remain Low,RightWall(Night),
16098196,16098202,6,Turn,RightWall(Night),
16098202,16098211,9,Turn,face-front/back,RightWall(Night),
16098211,16098298,87,Remain Low,RightWall(Night),
