 Experiment number: ,,#202
 Experiment date: ,,November-12-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-12-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"171:59'16"""
Analysis Start@:,,"167:59'17"""
Dstance Traveled:,,    413.85(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
14587987,14588348,361,Groom,PLR,Floor(Night),
14588348,14588376,28,Remain Low,Floor(Night),
14588376,14588733,357,Groom,PLR,Floor(Night),
14588733,14588925,192,Remain Low,Floor(Night),
14588925,14589036,111,Pause,Floor(Night),
14589036,14589904,868,Remain Low,Floor(Night),
14589904,14589910,6,Turn,face-front/back,Floor(Night),
14589910,14589916,6,Remain Low,Floor(Night),
14589916,14589922,6,Turn,Floor(Night),
14589922,14589934,12,Remain Low,Floor(Night),
14589934,14589940,6,Turn,Floor(Night),
14589940,14589946,6,Turn,Floor(Night),
14589946,14589952,6,Remain Low,Floor(Night),
14589952,14589958,6,Turn,face-front/back,Floor(Night),
14589958,14589970,12,Remain Low,Floor(Night),
14589970,14589976,6,Turn,LeftWall(Night),
14589976,14590040,64,Remain Low,LeftWall(Night),
14590040,14590365,325,Groom,PLF,LeftWall(Night),
14590365,14590534,169,Remain Low,LeftWall(Night),
14590534,14594842,4308,Sleep,LeftWall(Night),
14594842,14594961,119,Twitch,LeftWall(Night),
14594961,14595796,835,Sleep,LeftWall(Night),
14595796,14595807,11,Twitch,Night,
14595807,14597977,2170,Sleep,LeftWall(Night),
14597977,14598273,296,Twitch,LeftWall(Night),
14598273,14598672,399,Sleep,LeftWall(Night),
14598672,14598686,14,Twitch,LeftWall(Night),
14598686,14598771,85,Sleep,LeftWall(Night),
14598771,14598959,188,Twitch,LeftWall(Night),
14598959,14599002,43,Sleep,LeftWall(Night),
14599002,14599195,193,Twitch,LeftWall(Night),
14599195,14599274,79,Sleep,LeftWall(Night),
14599274,14599392,118,Twitch,LeftWall(Night),
14599392,14599446,54,Sleep,LeftWall(Night),
14599446,14599644,198,Twitch,LeftWall(Night),
14599644,14599715,71,Sleep,LeftWall(Night),
14599715,14599729,14,Twitch,,
14599729,14599793,64,Sleep,LeftWall(Night),
14599793,14600015,222,Twitch,Floor(Night),
14600015,14600097,82,Sleep,Floor(Night),
14600097,14600376,279,Twitch,Floor(Night),
14600376,14606138,5762,Sleep,Floor(Night),
14606138,14606169,31,Twitch,Floor(Night),
14606169,14606209,40,Sleep,Floor(Night),
14606209,14606369,160,Twitch,Floor(Night),
14606369,14610864,4495,Sleep,Floor(Night),
14610864,14610890,26,Twitch,Floor(Night),
14610890,14610944,54,Sleep,Floor(Night),
14610944,14611006,62,Twitch,Floor(Night),
14611006,14611430,424,Sleep,Floor(Night),
14611430,14611456,26,Twitch,Floor(Night),
14611456,14613035,1579,Sleep,Floor(Night),
14613035,14613335,300,Twitch,Floor(Night),
14613335,14613344,9,Awaken,Floor(Night),
14613344,14613351,7,Turn,face-front/back,Floor(Night),
14613351,14613357,6,Turn,Floor(Night),
14613357,14613369,12,Remain Low,Floor(Night),
14613369,14613375,6,Turn,face-front/back,Floor(Night),
14613375,14613381,6,Turn,Floor(Night),
14613381,14613458,77,Remain Low,Floor(Night),
14613458,14614423,965,Sleep,Floor(Night),
14614423,14614477,54,Twitch,Floor(Night),
14614477,14614634,157,Sleep,Floor(Night),
14614634,14614652,18,Twitch,Night,
14614652,14614706,54,Sleep,Floor(Night),
14614706,14614889,183,Twitch,Floor(Night),
14614889,14614930,41,Sleep,Floor(Night),
14614930,14614991,61,Twitch,Floor(Night),
14614991,14615027,36,Sleep,Floor(Night),
14615027,14615327,300,Twitch,Floor(Night),
14615327,14615328,1,Awaken,Floor(Night),
14615328,14615437,109,Remain Low,Floor(Night),
14615437,14615904,467,Groom,PLF,Floor(Night),
14615904,14616013,109,Remain Low,Floor(Night),
14616013,14616019,6,Turn,Floor(Night),
14616019,14616221,202,Remain Low,Floor(Night),
14616221,14616552,331,Pause,Floor(Night),
14616552,14616648,96,Remain Low,Floor(Night),
14616648,14616764,116,Pause,Floor(Night),
14616764,14616799,35,Remain Low,Floor(Night),
14616799,14617903,1104,Sleep,Floor(Night),
14617903,14617930,27,Twitch,Floor(Night),
14617930,14618005,75,Sleep,Floor(Night),
14618005,14618305,300,Twitch,Floor(Night),
14618305,14618306,1,Awaken,Night,
14618306,14618692,386,Remain Low,Floor(Night),
14618692,14619624,932,Sleep,Floor(Night),
14619624,14619924,300,Twitch,Floor(Night),
14619924,14619925,1,Awaken,Floor(Night),
14619925,14619932,7,Remain Low,Floor(Night),
14619932,14619938,6,Turn,face-front/back,Floor(Night),
14619938,14619944,6,Remain Low,Floor(Night),
14619944,14619950,6,Turn,Floor(Night),
14619950,14619989,39,Remain Low,Floor(Night),
14619989,14619995,6,Turn,face-front/back,Floor(Night),
14619995,14620283,288,Remain Low,Floor(Night),
14620283,14620289,6,Turn,face-front/back,Floor(Night),
14620289,14620337,48,Remain Low,Floor(Night),
14620337,14620343,6,Turn,face-front/back,Floor(Night),
14620343,14620414,71,Remain Low,Floor(Night),
14620414,14620558,144,Pause,Night,
14620558,14620577,19,Remain Low,,
14620577,14620583,6,Turn,Floor(Night),
14620583,14620589,6,Turn,face-front/back,Floor(Night),
14620589,14620595,6,Turn,Floor(Night),
14620595,14620601,6,Remain Low,Floor(Night),
14620601,14620610,9,Turn,Floor(Night),
14620610,14620748,138,Remain Low,Floor(Night),
14620748,14620754,6,Turn,Floor(Night),
14620754,14620964,210,Remain Low,Floor(Night),
14620964,14620970,6,Turn,face-front/back,Floor(Night),
14620970,14621126,156,Remain Low,Floor(Night),
14621126,14621132,6,Turn,Floor(Night),
14621132,14621150,18,Remain Low,Floor(Night),
14621150,14621156,6,Turn,face-front/back,Floor(Night),
14621156,14621342,186,Remain Low,Floor(Night),
14621342,14621354,12,Come Down From Partially Reared,Floor(Night),
14621354,14621360,6,Turn,LeftWall(Night),
14621360,14621576,216,Remain Low,LeftWall(Night),
14621576,14621582,6,Turn,face-front/back,LeftWall(Night),
14621582,14621588,6,Turn,LeftWall(Night),
14621588,14621594,6,Turn,face-front/back,LeftWall(Night),
14621594,14621611,17,Remain Low,LeftWall(Night),
14621611,14622152,541,Pause,Night,
14622152,14622158,6,Turn,LeftWall(Night),
14622158,14622243,85,Remain Low,LeftWall(Night),
14622243,14622524,281,Pause,(Night),
14622524,14622530,6,Turn,face-front/back,LeftWall(Night),
14622530,14622614,84,Remain Low,LeftWall(Night),
14622614,14622620,6,Turn,LeftWall(Night),
14622620,14622638,18,Remain Low,LeftWall(Night),
14622638,14622647,9,Turn,face-front/back,LeftWall(Night),
14622647,14622677,30,Remain Low,LeftWall(Night),
14622677,14622683,6,Turn,LeftWall(Night),
14622683,14622761,78,Remain Low,LeftWall(Night),
14622761,14622767,6,Turn,face-front/back,LeftWall(Night),
14622767,14622773,6,Turn,LeftWall(Night),
14622773,14622779,6,Turn,face-front/back,LeftWall(Night),
14622779,14622785,6,Turn,LeftWall(Night),
14622785,14622792,7,Remain Low,LeftWall(Night),
14622792,14623001,209,Pause,(Night),
14623001,14623007,6,Turn,face-front/back,LeftWall(Night),
14623007,14623019,12,Remain Low,LeftWall(Night),
14623019,14623025,6,Rear up Partially,LeftWall(Night),
14623025,14623031,6,Come Down From Partially Reared,LeftWall(Night),
14623031,14623089,58,Remain Low,LeftWall(Night),
14623089,14627628,4539,Sleep,LeftWall(Night),
14627628,14627655,27,Twitch,LeftWall(Night),
14627655,14627713,58,Sleep,LeftWall(Night),
14627713,14627724,11,Twitch,Night,
14627724,14627838,114,Sleep,LeftWall(Night),
14627838,14627861,23,Twitch,,
14627861,14627907,46,Sleep,LeftWall(Night),
14627907,14627965,58,Twitch,LeftWall(Night),
14627965,14628320,355,Sleep,LeftWall(Night),
14628320,14628331,11,Twitch,Night,
14628331,14628364,33,Sleep,LeftWall(Night),
14628364,14628375,11,Twitch,Night,
14628375,14628969,594,Sleep,LeftWall(Night),
14628969,14628990,21,Twitch,LeftWall(Night),
14628990,14629021,31,Sleep,LeftWall(Night),
14629021,14629044,23,Twitch,Night,
14629044,14629184,140,Sleep,LeftWall(Night),
14629184,14629201,17,Twitch,LeftWall(Night),
14629201,14632412,3211,Sleep,LeftWall(Night),
14632412,14632590,178,Twitch,LeftWall(Night),
14632590,14633785,1195,Sleep,LeftWall(Night),
14633785,14634085,300,Twitch,LeftWall(Night),
14634085,14634090,5,Awaken,LeftWall(Night),
14634090,14634094,4,Remain Low,LeftWall(Night),
14634094,14634438,344,Groom,PLF,LeftWall(Night),
14634438,14634445,7,Turn,LeftWall(Night),
14634445,14634487,42,Remain Low,face-front/back,LeftWall(Night),
14634487,14634493,6,Walk Right,Floor(Night),
14634493,14634499,6,Turn,LeftWall(Night),
14634499,14635198,699,Remain Low,Floor(Night),
14635198,14635204,6,Turn,Floor(Night),
14635204,14635210,6,Turn,Floor(Night),
14635210,14635276,66,Remain Low,Floor(Night),
14635276,14635282,6,Turn,Floor(Night),
14635282,14635300,18,Remain Low,Floor(Night),
14635300,14635306,6,Turn,Floor(Night),
14635306,14635312,6,Walk Right,Floor(Night),
14635312,14635326,14,Stretch Body,RightWall(Night),
14635326,14635591,265,Remain Low,RightWall(Night),
14635591,14635696,105,Pause,LeftWall(Night),
14635696,14635804,108,Remain Low,face-front/back,LeftWall(Night),
14635804,14635810,6,Turn,RightWall(Night),
14635810,14635828,18,Remain Low,RightWall(Night),
14635828,14635834,6,Turn,RightWall(Night),
14635834,14636038,204,Remain Low,RightWall(Night),
14636038,14636047,9,Turn,RightWall(Night),
14636047,14636053,6,Turn,RightWall(Night),
14636053,14636368,315,Remain Low,RightWall(Night),
14636368,14636374,6,Turn,face-front/back,RightWall(Night),
14636374,14636380,6,Turn,RightWall(Night),
14636380,14636455,75,Remain Low,RightWall(Night),
14636455,14636461,6,Turn,RightWall(Night),
14636461,14636467,6,Turn,RightWall(Night),
14636467,14636473,6,Turn,face-front/back,RightWall(Night),
14636473,14636479,6,Turn,RightWall(Night),
14636479,14636509,30,Remain Low,RightWall(Night),
14636509,14636522,13,Turn,face-front/back,RightWall(Night),
14636727,14637068,341,Groom,PLF,Floor(Night),
14637068,14637223,155,Remain Low,face-front/back,Floor(Night),
14637223,14637540,317,Groom,HdW,RightWall(Night),
14637540,14637553,13,Remain Low,RightWall(Night),
14637553,14637563,10,Turn,RightWall(Night),
14637563,14637616,53,Remain Low,RightWall(Night),
14637616,14637628,12,Stationary,RightWall(Night),
14637628,14637638,10,Remain Low,RightWall(Night),
14637638,14637649,11,Turn,RightWall(Night),
14637649,14637781,132,Remain Low,RightWall(Night),
14637781,14637787,6,Turn,RightWall(Night),
14637787,14637805,18,Stretch Body,RightWall(Night),
14637805,14637859,54,Remain Low,RightWall(Night),
14637859,14637877,18,Stretch Body,RightWall(Night),
14637877,14637931,54,Remain Low,RightWall(Night),
14637931,14638009,78,Stretch Body,RightWall(Night),
14638009,14638027,18,Unknown Behavior,RightWall(Night),
14638027,14638165,138,Remain Low,RightWall(Night),
14638165,14638174,9,Turn,face-front/back,RightWall(Night),
14638174,14638180,6,Remain Low,RightWall(Night),
14638180,14638186,6,Turn,RightWall(Night),
14638186,14638192,6,Turn,face-front/back,RightWall(Night),
14638192,14638241,49,Remain Low,RightWall(Night),
14638241,14638336,95,Pause,Night,
14638336,14638342,6,Turn,RightWall(Night),
14638342,14638378,36,Remain Low,Floor(Night),
14638378,14638384,6,Turn,face-front/back,Floor(Night),
14638384,14638390,6,Turn,RightWall(Night),
14638390,14638396,6,Turn,face-front/back,RightWall(Night),
14638396,14638402,6,Turn,RightWall(Night),
14638402,14638528,126,Remain Low,RightWall(Night),
14638528,14638537,9,Stretch Body,RightWall(Night),
14638537,14638621,84,Remain Low,RightWall(Night),
14638621,14638851,230,Pause,(Night),
14638851,14638912,61,Remain Low,,
14638912,14638918,6,Turn,face-front/back,Floor(Night),
14638918,14638936,18,Remain Low,Floor(Night),
14638936,14638942,6,Turn,Floor(Night),
14638942,14638984,42,Remain Low,RightWall(Night),
14638984,14639008,24,Stretch Body,RightWall(Night),
14639008,14639014,6,Stationary,RightWall(Night),
14639014,14639035,21,Remain Low,RightWall(Night),
14639035,14639104,69,Stretch Body,RightWall(Night),
14639104,14639131,27,Remain Low,Floor(Night),
14639131,14639140,9,Stretch Body,Floor(Night),
14639140,14639149,9,Come Down From Partially Reared,Floor(Night),
14639149,14639179,30,Remain Low,Floor(Night),
14639179,14639188,9,Turn,Floor(Night),
14639188,14639194,6,Turn,face-front/back,Floor(Night),
14639194,14639322,128,Remain Low,Floor(Night),
14639322,14639569,247,Pause,Night,
14639569,14640082,513,Remain Low,,
14640082,14640088,6,Turn,RightWall(Night),
14640088,14640100,12,Remain Low,RightWall(Night),
14640100,14640106,6,Turn,face-front/back,RightWall(Night),
14640106,14640124,18,Remain Low,RightWall(Night),
14640124,14640130,6,Turn,RightWall(Night),
14640130,14640136,6,Turn,face-front/back,RightWall(Night),
14640136,14640154,18,Remain Low,RightWall(Night),
14640154,14640160,6,Turn,RightWall(Night),
14640160,14640169,9,Turn,face-front/back,RightWall(Night),
14640169,14640527,358,Remain Low,RightWall(Night),
14640527,14640636,109,Pause,,
14640636,14640654,18,Remain Low,,
14640654,14641075,421,Pause,RightWall(Night),
14641075,14641198,123,Remain Low,RightWall(Night),
14641198,14641592,394,Groom,PLF,RightWall(Night),
14641592,14641599,7,Remain Low,RightWall(Night),
14641599,14641605,6,Turn,face-front/back,RightWall(Night),
14641605,14641731,126,Remain Low,RightWall(Night),
14641731,14641758,27,Unknown Behavior,RightWall(Night),
14641758,14641782,24,Stretch Body,RightWall(Night),
14641782,14641818,36,Remain Partially Reared,RightWall(Night),
14641818,14641824,6,Come Down From Partially Reared,RightWall(Night),
14641824,14641830,6,Turn,RightWall(Night),
14641830,14641848,18,Remain Low,RightWall(Night),
14641848,14641854,6,Turn,face-front/back,RightWall(Night),
14641854,14641860,6,Turn,RightWall(Night),
14641860,14641908,48,Remain Low,RightWall(Night),
14641908,14641914,6,Turn,face-front/back,RightWall(Night),
14641914,14641920,6,Remain Low,RightWall(Night),
14641920,14641926,6,Turn,RightWall(Night),
14641926,14642058,132,Remain Low,RightWall(Night),
14642058,14642064,6,Turn,face-front/back,RightWall(Night),
14642064,14642070,6,Turn,RightWall(Night),
14642070,14642260,190,Remain Low,RightWall(Night),
14642260,14642645,385,Groom,PLF,RightWall(Night),
14642645,14644926,2281,Remain Low,RightWall(Night),
14644926,14645043,117,Pause,RightWall(Night),
14645043,14645450,407,Groom,PLF,RightWall(Night),
14645450,14645653,203,Remain Low,RightWall(Night),
14645653,14645745,92,Pause,,
14645745,14646455,710,Remain Low,RightWall(Night),
14646455,14646599,144,Pause,RightWall(Night),
14646599,14646897,298,Remain Low,,
14646897,14646906,9,Rear up Partially,RightWall(Night),
14646906,14646912,6,Remain Partially Reared,RightWall(Night),
14646912,14646918,6,Come Down From Partially Reared,RightWall(Night),
14646918,14646924,6,Turn,RightWall(Night),
14646924,14646996,72,Remain Low,RightWall(Night),
14646996,14647002,6,Turn,RightWall(Night),
14647002,14647071,69,Remain Low,RightWall(Night),
14647071,14647077,6,Turn,face-front/back,RightWall(Night),
14647077,14647197,120,Remain Low,RightWall(Night),
14647197,14647203,6,Turn,RightWall(Night),
14647203,14647209,6,Walk Left,RightWall(Night),
14647209,14647215,6,Walk Slowly,Floor(Night),
14647215,14647233,18,Walk Left,LeftWall(Night),
14647233,14647809,576,Remain Low,LeftWall(Night),
14647809,14647811,2,Rear Up,LeftWall(Night),
14647811,14647824,13,Jump,LeftWall(Night),
14647824,14647831,7,Come Down From Partially Reared,LeftWall(Night),
14647831,14648737,906,Remain Low,LeftWall(Night),
14648737,14648852,115,Pause,LeftWall(Night),
14648852,14648890,38,Remain Low,,
14648890,14648902,12,Turn,face-front/back,Floor(Night),
14648902,14648908,6,Turn,Floor(Night),
14648908,14648914,6,Remain Low,Floor(Night),
14648914,14648920,6,Rear up Partially,Floor(Night),
14648920,14648926,6,Come Down From Partially Reared,Floor(Night),
14648926,14649220,294,Remain Low,LeftWall(Night),
14649220,14649226,6,Turn,LeftWall(Night),
14649226,14649308,82,Remain Low,LeftWall(Night),
14649308,14649399,91,Pause,,
14649399,14649598,199,Remain Low,,
14649598,14650102,504,Pause,LeftWall(Night),
14650253,14650732,479,Groom,HdW,LeftWall(Night),
14650732,14650853,121,Remain Low,LeftWall(Night),
14650853,14650865,12,Turn,face-front/back,LeftWall(Night),
14650865,14650883,18,Remain Low,LeftWall(Night),
14650883,14650889,6,Turn,LeftWall(Night),
14650889,14650895,6,Remain Low,LeftWall(Night),
14650895,14650904,9,Turn,face-front/back,LeftWall(Night),
14650904,14650910,6,Turn,LeftWall(Night),
14650910,14650916,6,Remain Low,LeftWall(Night),
14650916,14650922,6,Turn,face-front/back,LeftWall(Night),
14650922,14650928,6,Turn,LeftWall(Night),
14650928,14650934,6,Remain Low,LeftWall(Night),
14650934,14650940,6,Rear up Partially,LeftWall(Night),
14650940,14651018,78,Remain Partially Reared,LeftWall(Night),
14651018,14651024,6,Come Down From Partially Reared,LeftWall(Night),
14651024,14651036,12,Remain Low,LeftWall(Night),
14651036,14651042,6,Rear up Partially,LeftWall(Night),
14651042,14651048,6,Remain Partially Reared,LeftWall(Night),
14651048,14651054,6,Come Down From Partially Reared,LeftWall(Night),
14651054,14651096,42,Remain Low,LeftWall(Night),
14651096,14651105,9,Turn,face-front/back,LeftWall(Night),
14651105,14651153,48,Remain Low,LeftWall(Night),
14651153,14651165,12,Turn,face-front/back,LeftWall(Night),
14651165,14651171,6,Remain Low,LeftWall(Night),
14651171,14651177,6,Turn,LeftWall(Night),
14651177,14651186,9,Turn,face-front/back,LeftWall(Night),
14651186,14651228,42,Remain Low,LeftWall(Night),
14651228,14651234,6,Turn,LeftWall(Night),
14651234,14651240,6,Remain Low,LeftWall(Night),
14651240,14651246,6,Turn,face-front/back,LeftWall(Night),
14651246,14651417,171,Remain Low,LeftWall(Night),
14651417,14651423,6,Turn,LeftWall(Night),
14651423,14651429,6,Turn,LeftWall(Night),
14651429,14651447,18,Remain Low,LeftWall(Night),
14651447,14651453,6,Turn,LeftWall(Night),
14651453,14651459,6,Turn,LeftWall(Night),
14651459,14651471,12,Remain Low,LeftWall(Night),
14651471,14651477,6,Turn,face-front/back,LeftWall(Night),
14651477,14651496,19,Remain Low,LeftWall(Night),
14651496,14652173,677,Pause,Night,
14652173,14652179,6,Turn,LeftWall(Night),
14652179,14652185,6,Remain Low,LeftWall(Night),
14652185,14653868,1683,Sleep,LeftWall(Night),
14653868,14654168,300,Twitch,LeftWall(Night),
14654168,14654169,1,Awaken,LeftWall(Night),
14654169,14657184,3015,Sleep,LeftWall(Night),
14657184,14657271,87,Twitch,LeftWall(Night),
14657271,14658745,1474,Sleep,LeftWall(Night),
14658745,14658757,12,Twitch,Night,
14658757,14660099,1342,Sleep,LeftWall(Night),
14660099,14660117,18,Twitch,LeftWall(Night),
14660117,14660903,786,Sleep,LeftWall(Night),
14660903,14660920,17,Twitch,LeftWall(Night),
14660920,14661143,223,Sleep,LeftWall(Night),
14661143,14661159,16,Twitch,LeftWall(Night),
14661159,14661340,181,Sleep,LeftWall(Night),
14661340,14661640,300,Twitch,Floor(Night),
14661640,14661641,1,Awaken,Floor(Night),
14661641,14661655,14,Remain Low,Floor(Night),
14661655,14664023,2368,Sleep,Floor(Night),
14664023,14664039,16,Twitch,Floor(Night),
14664039,14667261,3222,Sleep,Floor(Night),
14667261,14667273,12,Twitch,Night,
14667273,14668944,1671,Sleep,Floor(Night),
14668944,14668960,16,Twitch,Floor(Night),
14668960,14671527,2567,Sleep,Floor(Night),
14671527,14671555,28,Twitch,Floor(Night),
14671555,14673465,1910,Sleep,Floor(Night),
14673465,14673476,11,Twitch,Night,
14673476,14675229,1753,Sleep,Floor(Night),
14675229,14675268,39,Twitch,Floor(Night),
14675268,14675432,164,Sleep,Floor(Night),
14675432,14675496,64,Twitch,Floor(Night),
14675496,14675548,52,Sleep,Floor(Night),
14675548,14675587,39,Twitch,,
14675587,14675805,218,Sleep,Floor(Night),
14675805,14676105,300,Twitch,Floor(Night),
14676105,14676106,1,Awaken,Floor(Night),
14676106,14676116,10,Turn,face-front/back,Floor(Night),
14676116,14676164,48,Remain Low,Floor(Night),
14676164,14676170,6,Turn,Floor(Night),
14676170,14676176,6,Turn,face-front/back,Floor(Night),
14676176,14676242,66,Remain Low,Floor(Night),
14676242,14676248,6,Turn,Floor(Night),
14676248,14676266,18,Remain Low,Floor(Night),
14676266,14676471,205,Pause,(Night),
14676471,14676477,6,Remain Low,,
14676477,14676636,159,Pause,,
14676636,14676977,341,Groom,PLF,Floor(Night),
14676977,14677110,133,Remain Low,face-front/back,Floor(Night),
14677110,14677116,6,Turn,Floor(Night),
14677116,14677122,6,Remain Low,face-front/back,Floor(Night),
14677122,14677128,6,Turn,Floor(Night),
14677128,14677287,159,Remain Low,Floor(Night),
14677287,14679546,2259,Sleep,Floor(Night),
14679546,14679596,50,Twitch,Floor(Night),
14679596,14679765,169,Sleep,Floor(Night),
14679765,14679778,13,Twitch,Floor(Night),
14679778,14680164,386,Sleep,Floor(Night),
14680164,14680175,11,Twitch,Floor(Night),
14680175,14682828,2653,Sleep,Floor(Night),
14682828,14682876,48,Twitch,Floor(Night),
14682876,14682945,69,Sleep,Floor(Night),
14682945,14683023,78,Twitch,Floor(Night),
14683023,14686982,3959,Sleep,Floor(Night),
14687148,14687149,1,Remain Low,,
14687149,14687244,95,Pause,,
14687244,14687250,6,Turn,Floor(Night),
14687250,14687265,15,Remain Low,Floor(Night),
14687265,14687271,6,Turn,face-front/back,Floor(Night),
14687271,14687277,6,Turn,Floor(Night),
14687277,14687283,6,Turn,face-front/back,Floor(Night),
14687283,14687289,6,Remain Low,Floor(Night),
14687289,14687295,6,Turn,Floor(Night),
14687295,14687301,6,Turn,face-front/back,Floor(Night),
14687301,14687319,18,Remain Low,Floor(Night),
14687319,14687325,6,Turn,Floor(Night),
14687325,14687409,84,Remain Low,Floor(Night),
14687409,14687415,6,Turn,Floor(Night),
14687415,14687421,6,Turn,face-left,Floor(Night),
14687421,14687427,6,Remain Low,Floor(Night),
14687427,14687433,6,Turn,face-front/back,Floor(Night),
14687433,14687439,6,Turn,Floor(Night),
14687439,14687448,9,Turn,face-front/back,Floor(Night),
14687448,14687514,66,Remain Low,Floor(Night),
14687514,14687520,6,Turn,face-front/back,Floor(Night),
14687520,14687526,6,Turn,Floor(Night),
14687526,14687538,12,Remain Low,Floor(Night),
14687538,14687643,105,Stretch Body,RightWall(Night),
14687643,14687652,9,Remain Low,RightWall(Night),
14687652,14687658,6,Stretch Body,RightWall(Night),
14687658,14687676,18,Remain Low,RightWall(Night),
14687676,14687727,51,Stretch Body,RightWall(Night),
14687727,14687766,39,Remain Low,RightWall(Night),
14687766,14687775,9,Stretch Body,RightWall(Night),
14687775,14687907,132,Pause,RightWall(Night),
14687907,14687913,6,Stretch Body,RightWall(Night),
14687913,14687940,27,Unknown Behavior,RightWall(Night),
14687940,14687946,6,Remain Low,RightWall(Night),
14687946,14687964,18,Stretch Body,RightWall(Night),
14687964,14687982,18,Remain Low,RightWall(Night),
14687982,14687991,9,Stretch Body,RightWall(Night),
14687991,14688101,110,Remain Low,RightWall(Night),
14688101,14688894,793,Pause,RightWall(Night),
14688894,14688895,1,Remain Low,RightWall(Night),
14688895,14689371,476,Pause,RightWall(Night),
14689371,14689408,37,Remain Low,,
14689408,14689589,181,Pause,,
14689589,14689689,100,Remain Low,,
14689689,14689695,6,Turn,RightWall(Night),
14689695,14689761,66,Remain Low,RightWall(Night),
14689761,14689767,6,Turn,RightWall(Night),
14689767,14689779,12,Remain Low,RightWall(Night),
14689779,14689785,6,Turn,RightWall(Night),
14689785,14689797,12,Remain Low,RightWall(Night),
14689797,14689803,6,Turn,face-front/back,RightWall(Night),
14689803,14689809,6,Remain Low,RightWall(Night),
14689809,14689815,6,Turn,RightWall(Night),
14689815,14689824,9,Turn,face-front/back,Floor(Night),
14689824,14689847,23,Remain Low,RightWall(Night),
14689988,14690517,529,Groom,PLF,Floor(Night),
14690517,14690632,115,Remain Low,Floor(Night),
14690632,14690638,6,Turn,Floor(Night),
14690638,14690740,102,Remain Low,RightWall(Night),
14690740,14690746,6,Turn,face-front/back,RightWall(Night),
14690746,14690798,52,Remain Low,RightWall(Night),
14690798,14691117,319,Groom,PLF,RightWall(Night),
14691117,14691118,1,Remain Low,RightWall(Night),
14691118,14691274,156,Pause,Floor(Night),
14691274,14691280,6,Turn,RightWall(Night),
14691280,14691316,36,Remain Low,RightWall(Night),
14691316,14691328,12,Stationary,RightWall(Night),
14691328,14691394,66,Remain Low,RightWall(Night),
14691394,14691582,188,Pause,RightWall(Night),
14691582,14691847,265,Remain Low,,
14691847,14691978,131,Pause,,
14691978,14693830,1852,Sleep,RightWall(Night),
14693830,14693922,92,Awaken,RightWall(Night),
14693922,14693928,6,Rear up Partially,RightWall(Night),
14693928,14693934,6,Remain Partially Reared,RightWall(Night),
14693934,14693946,12,Eat Zone2,RightWall(Night),
14693946,14693952,6,Come Down From Partially Reared,RightWall(Night),
14693952,14694006,54,Remain Low,RightWall(Night),
14694006,14694260,254,Pause,RightWall(Night),
14694405,14694721,316,Groom,PLF,RightWall(Night),
14694721,14694788,67,Remain Partially Reared,RightWall(Night),
14694788,14694794,6,Come Down From Partially Reared,RightWall(Night),
14694794,14694800,6,Remain Low,RightWall(Night),
14694800,14694806,6,Rear up Partially,RightWall(Night),
14694806,14694879,73,Sniff,RightWall(Night),
14694879,14695374,495,Groom,PLF,RightWall(Night),
14695374,14695387,13,Remain Low,RightWall(Night),
14695387,14695393,6,Rear up Partially,RightWall(Night),
14695393,14695579,186,Eat Zone2,RightWall(Night),
14695579,14695639,60,Sniff,RightWall(Night),
14695639,14695675,36,Remain Partially Reared,RightWall(Night),
14695675,14695681,6,Come Down From Partially Reared,RightWall(Night),
14695681,14695713,32,Remain Low,RightWall(Night),
14695713,14696653,940,Sleep,RightWall(Night),
14696653,14696685,32,Awaken,RightWall(Night),
14696685,14696691,6,Rear up Partially,RightWall(Night),
14696691,14696709,18,Remain Partially Reared,RightWall(Night),
14696709,14696733,24,Eat Zone2,RightWall(Night),
14696733,14697123,390,Groom,PLF,RightWall(Night),
14697123,14697148,25,Remain Partially Reared,RightWall(Night),
14697148,14697166,18,Eat Zone2,RightWall(Night),
14697166,14697548,382,Groom,PLF,LeftWall(Night),
14697548,14697558,10,Turn,LeftWall(Night),
14697558,14697596,38,Remain Low,LeftWall(Night),
14697596,14697850,254,Pause,RightWall(Night),
14697850,14697955,105,Remain Low,RightWall(Night),
14697955,14698373,418,Groom,PLF,LeftWall(Night),
14698373,14698374,1,Remain Low,LeftWall(Night),
14698374,14698539,165,Pause,LeftWall(Night),
14698539,14698570,31,Remain Low,RightWall(Night),
14698570,14698966,396,Pause,RightWall(Night),
14698966,14698982,16,Remain Low,RightWall(Night),
14698982,14699096,114,Pause,RightWall(Night),
14699096,14699154,58,Remain Low,RightWall(Night),
14699154,14699160,6,Rear up Partially,LeftWall(Night),
14699160,14699166,6,Come Down From Partially Reared,LeftWall(Night),
14699166,14699178,12,Remain Low,LeftWall(Night),
14699178,14699187,9,Turn,face-front/back,LeftWall(Night),
14699187,14699193,6,Remain Low,LeftWall(Night),
14699193,14699199,6,Turn,LeftWall(Night),
14699199,14699205,6,Rear up Partially,LeftWall(Night),
14699205,14699211,6,Come Down From Partially Reared,LeftWall(Night),
14699211,14699217,6,Remain Low,LeftWall(Night),
14699217,14699226,9,Turn,LeftWall(Night),
